scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,parentnetprofit,totaloperatereve,totaloperateexp,totaloperateexp_tb,operateexp,operateexp_tb,saleexp,manageexp,financeexp,operateprofit,sumprofit,incometax,operatereve,intnreve,intnreve_tb,commnreve,commnreve_tb,operatetax,operatemanageexp,commreve_commexp,intreve_intexp,premiumearned,premiumearned_tb,investincome,surrenderpremium,indemnityexp,tystz,yltz,sjltz,kcfjcxsyjlr,sjlktz,eutime,yyzc
600351,016024,10000281,亚宝药业,医药制造,001,001,2,shzb,2020-06-17T00:00:00,2019-12-31T00:00:00,13906941.04,3041915898.58,2726343204.74,0.0515515482500008,1108100201.09,-0.0485235159325522,1138557119.39,281742374.5,46181779.9,53094095.86,49875498.58,39076925.16,-,-,-,-,-,38972177.71,-,-,-,-,-,-,-,-,0.042431,-0.839529,-0.949121,-11116709.01,-1.0434055026,2020/6/16 22:47:28,1108100201.09
600169,016043,10000132,太原重工,机械行业,001,001,2,shzb,2020-06-17T00:00:00,2019-12-31T00:00:00,-814342850.9,7037718395.4,7184510805.15,0.139122408776561,5203301720.38,0.155428745419969,354516835.27,520429741.16,888306994.88,-810958045.16,-803207273.59,8866612.47,-,-,-,-,-,41320055.21,-,-,-,-,-,-,-,-,0.094824,-12.515953,-22.460479,-896163058.46,-209.5523420549,2020/6/16 15:48:15,5203301720.38
600561,016003,10000378,江西长运,交运物流,001,001,2,shzb,2020-06-17T00:00:00,2019-12-31T00:00:00,-239778366.59,2412565251.37,2820136330.16,-0.0316827816194791,2319410550.57,-0.0366976692457988,16553244.78,328216469.42,129058125.28,-172187512.15,-168246556.43,51664445.86,-,-,-,-,-,26897940.11,-,-,-,-,-,-,-,-,-0.082931,-3.285308,-10.532377,-349901872.45,-3.058517043,2020/6/16 16:20:26,2319410550.57
002338,016021,80046481,奥普光电,仪器仪表,001,001,2,zxb,2020-06-17T00:00:00,2019-12-31T00:00:00,48282866.43,402192805.25,376646265.85,0.0707020347009809,254563383.84,0.0709809099523583,17135323.16,58097657.94,-229325.83,51530764.42,51097738.17,1060545.51,-,-,-,-,-,5477612.39,-,-,-,-,-,-,-,-,0.045294,0.092492,0.183397,36950942.06,0.1337012716,2020/6/16 17:44:27,254563383.84
603001,016010,80187062,奥康国际,纺织服装,001,001,2,shzb,2020-06-17T00:00:00,2019-12-31T00:00:00,22497156.13,2726480726.05,2599852444.74,-0.0592808664876701,1772914078.44,-0.0934221140047394,458835300.27,266064179.63,35635639.58,54331684.13,64742188.51,43925401.15,-,-,-,-,-,19186426.57,-,-,-,-,-,-,-,-,-0.104056,-0.689513,-0.835723,-30078528.55,-1.3308873959,2020/6/16 19:03:31,1772914078.44
603197,016035,80180100,保隆科技,汽车行业,001,001,2,shzb,2020-06-17T00:00:00,2019-12-31T00:00:00,172278953.63,3320964323.69,3077980859.18,0.494385201312625,2296101440.58,0.485095393591101,287515734.3,196079432.05,51010085.6,258955606.69,261324071.57,101295503.79,-,-,-,-,-,14924690.55,-,-,-,-,-,-,-,-,0.440901,-0.009645,0.112403,153435434.51,0.1916447393,2020/6/16 18:25:29,2296101440.58
605188,016036,80994702,国光连锁,商业百货,001,001,2,shzb,2020-06-17T00:00:00,2019-12-31T00:00:00,114470492.89,2527154570.9,2389683176.26,0.0918506813616556,1888449544.35,0.101562872043469,388404429.56,87286911.93,8561848.67,149271750.38,154967766.34,40497273.45,-,-,-,-,-,16980441.75,-,-,-,-,-,-,-,-,0.101898,0.348129,0.33867,100298124.99,0.1600038863,2020/6/17 10:37:50,1888449544.35
688518,016061,80203844,联赢激光,专用设备,001,001,2,,2020-06-16T00:00:00,2019-12-31T00:00:00,72073312.46,1010933835.46,938864028.16,0.00673953223310012,665879551.58,0.020027557573429,75381647.4,128421292.93,3390163.83,73808542.04,78116209.16,6053303.63,-,-,-,-,-,4990272.73,-,-,-,-,-,-,-,-,0.030198,-0.244219,-0.135585,54298841.95,-0.1592869557,2020/6/15 20:01:22,665879551.58
600721,016047,10000528,ST百花,医疗行业,001,001,2,,2020-06-16T00:00:00,2019-12-31T00:00:00,34384702.06,262017718.33,208959665.31,-0.290215641332896,134973082.06,-0.41561020925752,4703503.45,64315505.26,574980.39,28522573.9,42067934.81,8303719.6,-,-,-,-,-,4392594.15,-,-,-,-,-,-,-,-,-0.374942,1.035921,1.050918,7311106.93,1.0089290394,2020/6/15 18:34:13,134973082.06
300839,016023,80393384,博汇股份,石油行业,001,001,2,cyb,2020-06-16T00:00:00,2019-12-31T00:00:00,75731552.31,827164515.97,741576119.5,0.547737634701893,672136808.82,0.601928219221463,3632156.13,19056161.17,4122201.75,84771062.72,86433431.68,10701879.37,-,-,-,-,-,20257679.85,-,-,-,-,-,-,-,-,0.420758,-0.163283,-0.153401,73563769.95,-0.1437916797,2020/6/16 0:25:00,672136808.82
688555,016057,80496840,泽达易盛,软件服务,001,001,2,,2020-06-16T00:00:00,2019-12-31T00:00:00,83582882.22,221300313.94,157027185.78,0.0935579942462313,111011308.22,0.0352832827529284,6074228.53,20387557.5,-344758.44,96440836.07,96442067.61,12864541.34,-,-,-,-,-,1020316.76,-,-,-,-,-,-,-,-,0.094044,0.615638,0.58488,50883373.77,0.0093303654,2020/6/15 21:26:57,111011308.22
688568,016057,80682844,中科星图,软件服务,001,001,2,,2020-06-16T00:00:00,2019-12-31T00:00:00,102889454.68,489410961.14,376512773.58,0.35965020982095,198741215.53,0.222606471444126,58678969.97,53591271.89,1020092.48,108247542.15,109239263.65,9667016.59,-,-,-,-,-,1470897.65,-,-,-,-,-,-,-,-,0.343076,0.126218,0.155431,94153288.17,0.3664534734,2020/6/16 16:33:00,198741215.53
002355,016035,80138238,兴民智通,汽车行业,001,001,2,zxb,2020-06-15T00:00:00,2019-12-31T00:00:00,11990982.42,1832114194.85,1839697873.62,-0.0315619152543148,1582244693.09,-0.0289399696323369,59585913.17,73341146.98,58610543.98,21882234.69,21332754.16,-9751933.35,-,-,-,-,-,16089677.18,-,-,-,-,-,-,-,-,-0.030469,1.085315,1.046093,-32109272.14,0.8816770862,2020/6/14 16:06:04,1582244693.09
002584,016041,80173375,西陇科学,化工行业,001,001,2,zxb,2020-06-15T00:00:00,2019-12-31T00:00:00,38527214.95,3337661961.68,3281802563.68,0.00123478288165379,2805585979.96,-0.00426693430264411,183125153.01,121310602.69,70602309.51,51681823.45,46196705.11,11378079.6,-,-,-,-,-,13598068.95,-,-,-,-,-,-,-,-,-0.005191,-0.25677,-0.454116,52151.14,-0.9971079934,2020/6/14 16:06:36,2805585979.96
600654,016057,10000461,ST中安,软件服务,001,001,2,,2020-06-15T00:00:00,2019-12-31T00:00:00,66857528.22,2893998292.23,3018170441.41,-0.21980698582411,2332395823.51,-0.250777039021112,47568101.45,375874051.6,192786458.23,317205926.39,7947887.15,-58909641.07,-,-,-,-,-,8339638.69,-,-,-,-,-,-,-,-,-0.201984,1.187371,1.033755,-219792468.67,0.8759491961,2020/6/15 8:15:38,2332395823.51
688520,016024,80335531,神州细胞,医药制造,001,001,2,,2020-06-15T00:00:00,2019-12-31T00:00:00,-794715460.0,2638317.0,838693540.0,0.644129680718829,1873310.0,2.4426226495538,-,306926906.0,10864816.0,-797873680.0,-798120219.0,-,-,-,-,-,-,2852779.0,-,-,-,-,-,-,-,-,-0.104341,-0.736176,-0.75334,-660154859.0,-1.0594645598,2020/6/15 13:13:39,1873310.0
002663,016046,80145786,普邦股份,园林工程,001,001,2,zxb,2020-06-15T00:00:00,2019-12-31T00:00:00,-1045864847.9,3090611048.04,3153890106.9,-0.162565771385656,2806718470.49,-0.16917072783435,16142042.42,128028440.37,85444810.83,-1072496066.5,-1077662360.39,-33855881.86,-,-,-,-,-,23182451.96,-,-,-,-,-,-,-,-,-0.187871,-26.612632,-25.451997,-1068219945.75,-145.479700355,2020/6/14 16:06:36,2806718470.49
603087,016024,80107569,甘李药业,医药制造,001,001,2,shzb,2020-06-15T00:00:00,2019-12-31T00:00:00,1167280807.04,2895062095.07,1572465034.13,0.225826790488129,237975035.57,0.266733676963088,796395762.91,278755902.49,7527369.87,1397905238.82,1397469461.36,230188724.03,-,-,-,-,-,16255514.88,-,-,-,-,-,-,-,-,0.212649,0.254754,0.249812,1104648022.9,0.2116740221,2020/6/15 0:15:43,237975035.57
300848,016041,80458978,美瑞新材,化工行业,001,001,2,cyb,2020-06-15T00:00:00,2019-12-31T00:00:00,83363822.07,648518070.18,554494743.1,0.0418532200243767,490870437.86,0.0211731108786244,24837328.83,13898933.93,-1907070.48,96801485.7,95721539.21,12357717.14,-,-,-,-,-,3065443.64,-,-,-,-,-,-,-,-,0.096201,0.608264,0.505478,81708878.77,0.5123448744,2020/6/15 0:55:21,490870437.86
600052,016017,10000025,浙江广厦,房地产,001,001,2,shzb,2020-06-13T00:00:00,2019-12-31T00:00:00,1225185351.41,101418095.5,151369459.02,-0.795019246678999,24403545.81,-0.959521407764508,27578641.05,42863845.9,-20507962.59,1424172445.71,1423864570.46,198679219.05,-,-,-,-,-,72149937.48,-,-,-,-,-,-,-,-,-0.874569,10.828296,9.3991,-168966623.48,-2.2448224183,2020/6/12 19:06:58,24403545.81
000042,016017,10000631,中洲控股,房地产,001,001,2,szzb,2020-06-13T00:00:00,2019-12-31T00:00:00,787168958.4,7213165825.69,6303265188.8,-0.0539299447260919,4330461173.27,0.0303570442475403,409360381.42,519535492.34,455786256.92,1304938351.53,1279386685.68,605827597.69,-,-,-,-,-,588121884.85,-,-,-,-,-,-,-,-,-0.091782,0.417404,0.762225,89480514.09,-0.7630092556,2020/6/12 20:55:33,4330461173.27
600734,016022,10000541,*ST实达,电子元件,001,001,2,,2020-06-13T00:00:00,2019-12-31T00:00:00,-3047028370.76,1556985105.98,2043002451.71,-0.688878879250576,1550744992.34,-0.746470155401734,50291080.62,160653154.13,136987503.04,-3073566379.07,-3083228206.81,-36110729.74,-,-,-,-,-,11267529.22,-,-,-,-,-,-,-,-,-0.769662,-13.471928,-10.405439,-3058218749.47,-8.2390025691,2020/6/12 23:16:06,1550744992.34
600444,016043,10001328,国机通用,机械行业,001,001,2,shzb,2020-06-13T00:00:00,2019-12-31T00:00:00,48558864.61,678267198.79,639797726.74,0.103946537781653,552328763.33,0.139234941762351,20927671.63,32471902.83,-5565212.57,53651592.18,54655517.38,6096652.77,-,-,-,-,-,4158456.4,-,-,-,-,-,-,-,-,0.138369,0.463787,0.028855,27478544.74,0.0095006173,2020/6/12 19:06:01,552328763.33
601118,016018,80094508,海南橡胶,塑胶制品,001,001,2,shzb,2020-06-13T00:00:00,2019-12-31T00:00:00,135145295.96,13802890232.86,14271042025.05,0.0110451084534214,12915002381.63,0.020335704594725,384948463.7,772114181.75,140977378.76,-19163651.36,153983560.27,37950758.25,-,-,-,-,-,25716770.08,-,-,-,-,-,-,-,-,0.046107,-6.209246,-0.424671,-107467099.8,0.8418873063,2020/6/12 19:10:02,12915002381.63
000732,016017,10001047,泰禾集团,房地产,001,001,2,szzb,2020-06-13T00:00:00,2019-12-31T00:00:00,466438784.07,23620615287.12,23733062577.28,-0.0990301750083089,19802896677.31,-0.082197073006443,1572433436.08,673795956.6,926826604.16,370466634.43,50542517.81,-677572004.06,-,-,-,-,-,757109903.13,-,-,-,-,-,-,-,-,-0.237674,-0.931221,-0.817418,-401728894.74,-1.1896593325,2020/6/12 22:21:34,19802896677.31
600403,016011,10001309,大有能源,煤炭采选,001,001,2,shzb,2020-06-13T00:00:00,2019-12-31T00:00:00,76862851.24,5902613243.41,5879455767.99,-0.148142760301944,4307021466.68,-0.175120808957703,120939093.33,954154958.56,137579866.87,-172083277.73,-44199745.6,-53799006.58,-,-,-,-,-,212294965.36,-,-,-,-,-,-,-,-,-0.249148,-1.187118,-0.881981,68758979.82,-0.8936956533,2020/12/17 21:25:25,4307021466.68
002838,016018,80197632,道恩股份,塑胶制品,001,001,2,zxb,2020-06-13T00:00:00,2019-12-31T00:00:00,166190478.66,2735440802.16,2535492285.49,1.03838647741961,2272908663.73,1.02091510287027,86126088.59,47762515.97,20772513.84,199444214.67,198444977.91,20742130.9,-,-,-,-,-,9011093.02,-,-,-,-,-,-,-,-,1.007614,0.425425,0.357493,152923424.25,0.3645175528,2020/6/12 20:14:25,2272908663.73
002224,016018,80107841,三力士,塑胶制品,001,001,2,zxb,2020-06-13T00:00:00,2019-12-31T00:00:00,131289827.8,946118174.95,777668152.19,0.0170044502391453,614253326.82,-0.0133205455044226,44559261.07,76950424.01,-5122655.02,156024544.29,155993920.42,26789591.39,-,-,-,-,-,11800882.75,-,-,-,-,-,-,-,-,0.029408,0.533121,0.578887,99869599.77,-0.0001954036,2020/6/12 20:11:58,614253326.82
002625,016035,80185549,光启技术,汽车行业,001,001,2,zxb,2020-06-13T00:00:00,2019-12-31T00:00:00,114985210.75,481282342.41,398997870.44,-0.108740258065338,314145463.28,0.0201250818459325,21580691.46,95066590.71,-99077611.11,128446971.04,128412397.45,16911951.55,-,-,-,-,-,5068913.47,-,-,-,-,-,-,-,-,0.037795,0.345557,0.630235,86772587.06,0.8977132958,2020/6/12 21:14:33,314145463.28
002551,016047,80165769,尚荣医疗,医疗行业,001,001,2,zxb,2020-06-13T00:00:00,2019-12-31T00:00:00,59758852.86,1530819966.88,1416455223.83,-0.0191762155532294,1200999693.25,-0.022350197538246,64606038.55,92183165.92,-4714076.65,72230943.49,70824170.29,-5600056.96,-,-,-,-,-,15491270.87,-,-,-,-,-,-,-,-,-0.061096,-0.411967,-0.388411,47533436.84,-0.1656087375,2020/6/12 21:12:27,1200999693.25
002699,016060,80196444,美盛文化,文教休闲,001,001,2,zxb,2020-06-13T00:00:00,2019-12-31T00:00:00,37561253.38,1379754926.74,1190888032.15,0.579158629165012,964517564.11,0.77319028753342,27844160.1,137433045.79,9583703.12,45979012.59,44568104.5,12943545.72,-,-,-,-,-,8637427.55,-,-,-,-,-,-,-,-,0.650868,1.204051,1.160577,23333617.46,1.085081008,2020/6/12 18:46:57,964517564.11
603680,016008,80307910,今创集团,交运设备,001,001,2,shzb,2020-06-12T00:00:00,2019-12-31T00:00:00,395589708.39,3752829082.49,3447806880.42,0.203626929950566,2557150685.21,0.199808513293584,246845646.81,337312632.01,79410514.67,421159536.0,418895033.88,31613630.9,-,-,-,-,-,43064220.5,-,-,-,-,-,-,-,-,0.162508,-0.130097,-0.104913,353294001.05,-0.1155474955,2020/6/11 19:46:38,2557150685.21
600257,016009,10000209,大湖股份,农牧饲渔,001,001,2,shzb,2020-06-12T00:00:00,2019-12-31T00:00:00,-131096174.57,1112490033.62,1137017556.95,0.0822068139916621,875392415.49,0.0387675754751632,104006030.25,129642275.4,7867337.75,-77865483.05,-148123283.83,8724104.33,-,-,-,-,-,13068012.18,-,-,-,-,-,-,-,-,0.039625,-2.894706,-8.423429,-52704916.12,-13.644437436,2020/6/11 19:44:36,875392415.49
600365,016031,10000292,ST通葡,酿酒行业,001,001,2,,2020-06-12T00:00:00,2019-12-31T00:00:00,-31314713.87,976001921.75,934398966.17,-0.0360460096515356,765816070.4,-0.0835602066214325,114665351.23,33016826.02,7019098.04,3051829.76,2429358.49,13828995.4,-,-,-,-,-,13142699.49,-,-,-,-,-,-,-,-,-0.049334,-0.942904,-8.459727,-41595446.35,-13.3774515557,2020/6/11 19:46:06,765816070.4
688505,016024,80005203,复旦张江,医药制造,001,001,2,,2020-06-12T00:00:00,2019-12-31T00:00:00,227357983.0,1029294769.0,807697546.0,0.173375753346713,73340503.0,0.0359852386535392,530571185.0,54933261.0,5627946.0,247481515.0,246311582.0,25657487.0,-,-,-,-,-,5297439.0,-,-,-,-,-,-,-,-,0.387486,1.66066,1.027643,198897143.0,1.5264192491,2020/6/11 19:28:35,73340503.0
300233,016024,80122082,金城医药,医药制造,001,001,2,cyb,2020-06-11T00:00:00,2019-12-31T00:00:00,203285186.73,2794819332.7,2346621620.04,-0.0573040336642365,1160690401.21,-0.227236981594955,575949865.56,303496553.36,6158151.15,155327555.14,315159059.44,101149355.39,-,-,-,-,-,36410254.52,-,-,-,-,-,-,-,-,-0.070861,-0.577819,-0.229582,64621883.15,-0.7425439804,2020/6/11 19:16:34,1160690401.21
000892,016039,10001159,欢瑞世纪,文化传媒,001,001,2,szzb,2020-06-11T00:00:00,2019-12-31T00:00:00,-551157816.39,540047298.34,780883532.18,-0.0731872163325472,574218359.25,0.0455145242690597,111778803.32,70070650.13,22546782.01,-584992647.1,-616124690.91,-64932333.26,-,-,-,-,-,2268937.47,-,-,-,-,-,-,-,-,-0.593481,-2.595732,-2.697873,-549947401.59,-2.9878343496,2020/6/10 21:06:12,574218359.25
000040,016048,10000629,东旭蓝天,环保工程,001,001,2,szzb,2020-06-11T00:00:00,2019-12-31T00:00:00,-957109228.27,6805761615.72,6890317197.67,-0.177104503572713,5930318065.49,-0.204165800001528,14605977.87,269191422.99,609740021.58,-782761516.92,-900171023.06,56959848.9,-,-,-,-,-,31046735.47,-,-,-,-,-,-,-,-,-0.215591,-1.567089,-1.856296,-974626991.58,-131.6247247134,2020/6/10 20:22:18,5930318065.49
002671,016004,80195677,龙泉股份,水泥建材,001,001,2,zxb,2020-06-11T00:00:00,2019-12-31T00:00:00,7191091.3,1118070925.69,1171056136.85,0.172418858681253,886123998.8,0.46698754923087,55800543.77,162489280.27,38199403.76,10655229.7,11679290.29,4439505.03,-,-,-,-,-,18319870.03,-,-,-,-,-,-,-,-,0.104754,1.091331,1.076003,-11955558.09,0.8699346027,2020/6/10 17:50:40,886123998.8
002513,016050,80157317,*ST蓝丰,农药兽药,001,001,2,,2020-06-11T00:00:00,2019-12-31T00:00:00,-516555019.94,1504434663.36,1546017305.63,-0.0709174234843706,1170267146.67,0.0440607938515987,111437445.5,164310150.56,54280047.38,-558789634.32,-559819425.58,-43264405.64,-,-,-,-,-,10885542.88,-,-,-,-,-,-,-,-,0.015555,0.396301,0.409619,-522094470.52,0.4036827848,2020/6/10 20:19:47,1170267146.67
688106,016041,80206091,金宏气体,化工行业,001,001,2,,2020-06-11T00:00:00,2019-12-31T00:00:00,177081333.91,1160577532.73,945874991.1,0.0408424446203414,596685904.79,0.00297866267339584,193820637.55,90137226.36,15395310.54,220089116.06,220041524.24,36863215.98,-,-,-,-,-,9947620.11,-,-,-,-,-,-,-,-,0.084861,0.328986,0.274259,170669787.78,0.2783214138,2020/6/10 20:03:13,596685904.79
002646,016031,80187888,青青稞酒,酿酒行业,001,001,2,zxb,2020-06-11T00:00:00,2019-12-31T00:00:00,36118264.29,1253725476.41,1216474370.93,0.016266660405352,446041601.97,-0.00971224669358637,405637544.25,150248557.55,-2103422.43,58019100.35,55519326.61,33951391.96,-,-,-,-,-,198381083.15,-,-,-,-,-,-,-,-,-0.070356,-0.648915,-0.664249,18936541.36,-0.8012207594,2020/6/10 20:24:48,446041601.97
600599,016058,10000406,*ST熊猫,多元金融,001,001,2,,2020-06-10T00:00:00,2019-12-31T00:00:00,-92929216.43,135872200.0,130310819.0,-0.331574290101487,84790992.37,-0.0201243445897014,13882507.82,28052700.98,3038140.28,-65904199.01,-67612343.6,25316871.31,-,-,-,-,-,537993.21,-,-,-,-,-,-,-,-,-0.520261,-0.591929,-0.688436,-113967862.07,-3.4200352132,2020/6/9 18:47:30,84790992.37
300846,016057,80151565,首都在线,软件服务,001,001,2,cyb,2020-06-10T00:00:00,2019-12-31T00:00:00,66516952.29,739059012.08,667452185.45,0.220205970555574,505876467.18,0.232396101421919,40349673.21,71622115.51,-5291194.4,77329265.75,77271202.69,8512722.22,-,-,-,-,-,1390881.36,-,-,-,-,-,-,-,-,0.225412,0.282475,0.150763,60410743.09,0.115473542,2020/6/10 7:55:53,505876467.18
300506,016045,80357682,名家汇,装修装饰,001,001,2,cyb,2020-06-10T00:00:00,2019-12-31T00:00:00,147892511.9,1252031928.05,932833929.22,0.100262375027441,663756932.54,0.0769551128388367,82669597.76,123149184.71,976833.07,205483878.73,206980061.8,25660493.8,-,-,-,-,-,5204531.69,-,-,-,-,-,-,-,-,-0.041834,-0.492212,-0.531627,138252383.64,-0.5609360318,2020/6/9 20:21:31,663756932.54
688558,016043,80635530,国盛智科,机械行业,001,001,2,,2020-06-09T00:00:00,2019-12-31T00:00:00,84289798.86,664682196.7,572083645.42,-0.10849975211028,472076352.61,-0.118517448160294,31406850.64,31611857.14,-374470.56,97123873.54,96902191.1,11640384.11,-,-,-,-,-,6813805.26,-,-,-,-,-,-,-,-,-0.10699,-0.097484,-0.117709,77022798.86,-0.1115430033,2020/10/9 17:55:52,472076352.61
688004,016057,80165394,博汇科技,软件服务,001,001,2,,2020-06-09T00:00:00,2019-12-31T00:00:00,50910216.91,274603321.73,228981833.35,-0.0295423237357509,119698308.46,-0.0601864049579869,48585383.06,15840634.2,-159248.24,54315690.42,55350536.31,4440319.4,-,-,-,-,-,2834854.27,-,-,-,-,-,-,-,-,-0.03285,-0.108678,-0.074116,45998790.34,-0.1017664747,2020/6/8 19:15:09,119698308.46
300824,016019,80365389,北鼎股份,家电行业,001,001,2,cyb,2020-06-09T00:00:00,2019-12-31T00:00:00,65777701.0,551151210.48,485061644.57,-0.0906041151951832,292970471.18,-0.162593426961477,122766996.14,42436327.9,-375755.43,73283462.44,74532992.69,8755291.69,-,-,-,-,-,5353133.82,-,-,-,-,-,-,-,-,-0.091551,-0.032731,-0.032916,58376160.53,-0.0708176189,2020/6/9 0:07:57,292970471.18
603669,016024,80374287,灵康药业,医药制造,001,001,2,shzb,2020-06-08T00:00:00,2019-12-31T00:00:00,201592462.77,1635000378.07,1461009121.74,-0.0497336014210188,223155441.26,0.104760735302586,1092355222.03,77849203.28,9513855.41,222625601.52,222924384.71,21331921.94,-,-,-,-,-,20091699.41,-,-,-,-,-,-,-,-,-0.020624,0.065165,0.103385,138988897.15,0.2708318273,2020/6/8 7:21:25,223155441.26
300743,016014,80509321,天地数码,电子信息,001,001,2,cyb,2020-06-08T00:00:00,2019-12-31T00:00:00,26490829.47,415402536.37,386531601.63,0.0469426382732315,291730391.44,0.0343561415766006,49679811.03,27935899.25,-1654980.46,30308045.3,30524342.64,4049673.06,-,-,-,-,-,4043153.06,-,-,-,-,-,-,-,-,0.024254,-0.173322,-0.167949,23209722.0,-0.2552186371,2020/6/8 16:33:49,291730391.44
300842,016040,80975291,帝科股份,材料行业,001,001,2,cyb,2020-06-08T00:00:00,2019-12-31T00:00:00,70704189.94,1299421610.08,1212115207.81,0.549294907419183,1078631554.39,0.618855274012164,26095095.75,10987417.18,46001779.02,69206424.48,81675689.35,10971499.41,-,-,-,-,-,2157666.32,-,-,-,-,-,-,-,-,0.56234,0.399816,0.26744,69433885.87,0.4432243857,2020/6/8 0:21:38,1078631554.39
000667,016017,10000988,美好置业,房地产,001,001,2,szzb,2020-06-06T00:00:00,2019-12-31T00:00:00,66886561.83,3659484107.58,3663333226.09,0.299830847421149,2552658397.01,0.348227726414101,260578645.54,650936192.58,56378174.28,-53347623.33,-71064719.68,136787800.33,-,-,-,-,-,116864379.95,-,-,-,-,-,-,-,-,0.451926,-1.121778,-0.731179,60511274.0,-0.7497379166,2020/6/5 20:50:39,2552658397.01
000668,016017,10000989,荣丰控股,房地产,001,001,2,szzb,2020-06-06T00:00:00,2019-12-31T00:00:00,36647705.01,418864406.5,336080511.55,0.457338266091328,190757888.01,0.524474984703845,5031998.99,44672987.89,18296443.78,99644599.5,94149731.93,51961847.92,-,-,-,-,-,77321192.88,-,-,-,-,-,-,-,-,0.685797,5.281155,3.151272,38512342.74,4.2326064283,2020/6/5 15:58:05,190757888.01
600193,016045,10000154,ST创兴,装修装饰,001,001,2,,2020-06-06T00:00:00,2019-12-31T00:00:00,19168865.8,556346825.08,512550157.48,1.56547245890611,478136960.09,1.49329964917663,2474060.87,25740850.34,5084692.01,36209111.6,38197170.91,13937314.83,-,-,-,-,-,1113594.17,-,-,-,-,-,-,-,-,1.50891,0.45087,-0.331925,20053757.66,0.1021988703,2020/6/5 15:42:59,478136960.09
600165,016059,10000128,新日恒力,金属制品,001,001,2,shzb,2020-06-06T00:00:00,2019-12-31T00:00:00,-44952125.08,265756858.64,342532908.41,-0.412595135260438,262893342.32,-0.479865463450472,11226114.53,27536766.05,35090767.8,-57645991.89,-55865572.55,-3803511.69,-,-,-,-,-,4150785.15,-,-,-,-,-,-,-,-,-0.518633,-7.016325,-5.78183,-44261903.29,-7.6822662577,2020/6/5 19:53:13,262893342.32
600623,016041,10000430,华谊集团,化工行业,001,001,2,shzb,2020-06-06T00:00:00,2019-12-31T00:00:00,624982289.93,37831147396.61,37472927479.2,-0.119824731797102,34347614843.56,-0.128895137139059,982390977.6,1106600039.78,296508010.01,931160059.76,939614264.47,303130119.94,-,162935477.93,-,-401646.82,-,184569531.88,-,-401646.82,162935477.93,-,-,-,-,-,-0.150201,-0.582719,-0.654152,281833616.48,-0.8318457301,2020/6/5 19:52:14,34347614843.56
600462,016022,10001301,*ST九有,电子元件,001,001,2,,2020-06-06T00:00:00,2019-12-31T00:00:00,-33595342.62,312795077.1,349909675.42,-0.859076097071893,264375530.61,-0.888319498172423,24959526.42,57806410.77,-99645.67,-33334993.82,-38996143.73,2269623.32,-,-,-,-,-,965386.12,-,-,-,-,-,-,-,-,-0.873518,0.862556,0.876227,-32127383.69,0.8548847866,2020/6/5 18:48:36,264375530.61
603626,016059,80398460,科森科技,金属制品,001,001,2,shzb,2020-06-06T00:00:00,2019-12-31T00:00:00,-184928432.3,2127271802.48,2304135297.03,0.000893926347400425,1740329938.79,-0.0482514015278413,65608378.11,231163086.63,67728699.86,-216816091.44,-203224726.71,-12691853.22,-,-,-,-,-,18280031.0,-,-,-,-,-,-,-,-,-0.116699,-2.713758,-2.48319,-202367759.5,-2.8231431432,2020/6/5 19:54:43,1740329938.79
300787,016022,80431588,海能实业,电子元件,001,001,2,cyb,2020-06-05T00:00:00,2019-12-31T00:00:00,118743427.77,1103595447.29,1002866218.65,0.0163363241307949,798944658.99,-0.0441662492906459,66134907.01,53961452.61,-1142409.16,117706051.44,126455500.51,7712072.74,-,-,-,-,-,8526023.59,-,-,-,-,-,-,-,-,-0.023607,-0.096842,0.018492,89542570.16,-0.1125886955,2020/6/5 19:40:42,798944658.99
000586,016015,10000923,汇源通信,通讯行业,001,001,2,szzb,2020-06-05T00:00:00,2019-12-31T00:00:00,8381075.03,434269804.11,431380605.87,0.0183248290139975,327917698.64,-0.0193269028601526,47550725.39,24895267.21,4363462.24,5719602.72,6058457.51,195020.85,-,-,-,-,-,3767050.71,-,-,-,-,-,-,-,-,0.017723,3.58952,3.893036,1373567.04,1.149436824,2020/6/5 7:12:13,327917698.64
300731,016018,80369654,科创新源,塑胶制品,001,001,2,cyb,2020-06-05T00:00:00,2019-12-31T00:00:00,49408605.83,305983661.78,284733515.38,0.146915336897153,177951032.47,0.0437811155445423,28023494.76,54990278.55,1638463.01,47361199.8,48692414.48,9531210.11,-,-,-,-,-,2143530.59,-,-,-,-,-,-,-,-,0.070332,0.083639,0.115185,11247060.91,-0.7106722334,2020/6/5 16:01:00,177951032.47
600516,016040,10000349,方大炭素,材料行业,001,001,2,shzb,2020-06-04T00:00:00,2019-12-31T00:00:00,2016201316.76,6750905186.42,4566653552.05,0.0605268524714149,3712453997.63,0.279563463966719,239690342.61,611181959.87,-171063978.92,2371073736.53,2345402276.56,392478256.13,-,-,-,-,-,120928497.52,-,-,-,-,-,-,-,-,-0.420571,-0.676558,-0.639501,1802658223.76,-0.673786985,2020/6/3 16:00:00,3712453997.63
