scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,parentnetprofit,totaloperatereve,totaloperateexp,totaloperateexp_tb,operateexp,operateexp_tb,saleexp,manageexp,financeexp,operateprofit,sumprofit,incometax,operatereve,intnreve,intnreve_tb,commnreve,commnreve_tb,operatetax,operatemanageexp,commreve_commexp,intreve_intexp,premiumearned,premiumearned_tb,investincome,surrenderpremium,indemnityexp,tystz,yltz,sjltz,kcfjcxsyjlr,sjlktz,eutime,yyzc
300348,016057,80198310,长亮科技,软件服务,001,001,2,cyb,2012-07-31T00:00:00,2010-12-31T00:00:00,31044820.39,113253010.96,78842978.38,0.164959722938668,44618858.78,0.219060307544166,9207108.96,24446803.94,186605.9,34410032.58,34499267.63,3454447.24,-,-,-,-,-,677448.08,-,-,-,-,-,-,-,-,0.281611,0.661862,0.599053,30964508.84,0.6332335144,2017/8/5 12:35:51,44618858.78
300350,016003,80189110,华鹏飞,交运物流,001,001,2,cyb,2012-07-31T00:00:00,2010-12-31T00:00:00,25316476.06,263215741.6,231149907.01,0.460970237191915,199846116.0,0.471728838105572,11052242.52,10335713.76,2176052.97,32065834.59,32659680.51,7357785.86,-,-,-,-,-,7283300.47,-,-,-,-,-,-,-,-,0.476821,0.602126,0.622924,24745319.01,0.5431212799,2017/8/5 12:36:24,199846116.0
600959,016039,80116616,江苏有线,文化传媒,001,001,2,shzb,2012-07-31T00:00:00,2010-12-31T00:00:00,426857595.72,2525658955.81,2170178113.6,0.133840178913729,1684990331.44,0.139116374274342,139285300.13,271882979.96,26451555.96,371201356.58,444045324.45,-,-,-,-,-,-,41101909.8,-,-,-,-,-,-,-,-,0.13569,0.107335,0.1128,-,-,2017/8/5 12:29:26,1684990331.44
300349,016021,80198474,金卡智能,仪器仪表,001,001,2,cyb,2012-07-31T00:00:00,2010-12-31T00:00:00,31377078.76,150906691.86,128019098.56,0.538496896683473,81426630.77,0.681266670636944,28709067.37,15739711.37,715811.71,22887593.3,31601548.73,265809.23,-,-,-,-,-,1336611.37,-,-,-,-,-,-,-,-,0.524693,0.451829,0.926363,31748902.72,2.0249435483,2019/1/7 10:29:29,81426630.77
300347,016024,80198739,泰格医药,医药制造,001,001,2,cyb,2012-07-30T00:00:00,2010-12-31T00:00:00,31709272.77,122844075.69,88351809.22,0.59127264267197,63762697.67,0.649065510944655,4667238.65,16324116.72,26388.21,34525975.98,36295003.17,4058408.75,-,-,-,-,-,3101367.63,-,-,-,-,-,-,-,-,0.956337,3.20518,3.064759,30127605.78,2.8916923381,2017/8/5 12:35:51,63762697.67
002694,016018,80079204,顾地科技,塑胶制品,001,001,2,zxb,2012-07-27T00:00:00,2010-12-31T00:00:00,38870718.79,1022913348.27,975155945.52,0.358115487954223,828562866.41,0.271888812536772,45327813.41,89013487.21,9229778.78,47757402.75,48074693.68,9562090.19,-,-,-,-,-,851503.32,-,-,-,-,-,-,-,-,0.329812,-0.067149,-0.132618,72132671.6,1.6385670607,2017/8/5 12:36:22,828562866.41
603003,016023,80149507,龙宇燃油,石油行业,001,001,2,shzb,2012-07-27T00:00:00,2010-12-31T00:00:00,80211640.38,4570940726.17,4480490638.44,0.231043816825658,4331652232.6,0.233912256053046,98281723.19,18458410.01,23853749.02,94211617.73,104791039.35,24363216.95,-,-,-,-,-,8049066.14,-,-,-,-,-,-,-,-,0.228513,0.176975,0.218229,71594728.39,0.1054054757,2017/8/5 12:36:24,4331652232.6
002693,016024,80198522,双成药业,医药制造,001,001,2,zxb,2012-07-24T00:00:00,2010-12-31T00:00:00,64229622.72,112877153.52,42689372.94,-0.136441000480919,28350363.16,-0.0203959468710769,5345346.21,9474419.67,-247663.38,71545784.71,72160907.65,7931284.93,-,-,-,-,-,245203.39,-,-,-,-,-,-,-,-,0.280034,0.846403,1.000482,63479993.06,0.8735771669,2017/8/5 12:35:52,28350363.16
603766,016043,80198804,隆鑫通用,机械行业,001,001,2,shzb,2012-07-23T00:00:00,2010-12-31T00:00:00,370328983.78,5638050300.8,5237892020.14,0.231337703857898,4660951420.11,0.26848708626567,187740487.75,374527959.08,13254742.21,409198603.45,459532265.92,89218948.42,-,-,-,-,-,70593369.43,-,-,-,-,-,-,-,-,0.232322,0.260983,0.286359,357536479.11,0.3795802928,2017/8/5 12:36:54,4660951420.11
300346,016040,80198537,南大光电,材料行业,001,001,2,cyb,2012-07-20T00:00:00,2010-12-31T00:00:00,56119965.32,117919529.54,52511006.44,1.53127408195278,29302975.89,1.84298815479357,4184022.44,17709974.65,578318.1,65227765.21,65674941.19,9554975.87,-,-,-,-,-,924889.29,-,-,-,-,-,-,-,-,3.108639,7.452057,7.167486,55744871.27,7.308849175,2017/8/5 12:36:23,29302975.89
002692,016020,80196785,ST远程,输配电气,001,001,2,,2012-07-20T00:00:00,2010-12-31T00:00:00,87955450.88,1509218495.95,1406130081.24,0.540543865758997,1304589580.64,0.555898844689654,48157505.2,30446645.13,18933490.51,103088414.71,102614359.95,14658909.07,-,-,-,-,-,4425178.81,-,-,-,-,-,-,-,-,0.553962,0.758701,0.80283,88358397.43,0.7953915552,2017/8/5 12:36:23,1304589580.64
002692,016020,80196785,ST远程,输配电气,001,001,2,,2012-07-20T00:00:00,2010-12-31T00:00:00,87955450.88,1509218495.95,1406130081.24,0.540543865758997,1304589580.64,0.555898844689654,48157505.2,30446645.13,18933490.51,103088414.71,102614359.95,14658909.07,-,-,-,-,-,4425178.81,-,-,-,-,-,-,-,-,0.553962,0.758701,0.80283,88358397.43,0.7953915552,2017/8/5 12:36:23,1304589580.64
002831,016025,80304368,裕同科技,造纸印刷,001,001,2,zxb,2012-07-20T00:00:00,2010-12-31T00:00:00,167944257.75,1608591136.22,1395827583.2,0.102200599044875,1180265358.28,0.0699684529023884,69267591.41,118573083.64,24862394.58,209018811.05,218498603.23,50554345.48,-,-,-,-,-,2165224.24,-,-,-,-,-,-,-,-,0.124749,0.354339,0.346766,-,-,2017/12/5 13:27:29,1180265358.28
601038,016043,80037519,一拖股份,机械行业,001,001,2,shzb,2012-07-16T00:00:00,2010-12-31T00:00:00,542669716.0,10265832386.0,9801794941.0,0.0844984564982654,8726675048.0,0.0928343190304344,356256669.0,645973687.0,27177609.0,620966820.0,646141781.0,84092609.0,-,28637054.0,-,4028159.0,1.75744353727433,11797941.0,-,4028159.0,28637054.0,-,-,-,-,-,0.098024,0.71405,1.149844,408301600.0,0.9899581345,2017/8/5 12:36:24,8726675048.0
002691,016043,80196274,冀凯股份,机械行业,001,001,2,zxb,2012-07-13T00:00:00,2010-12-31T00:00:00,61910475.54,259322835.28,190488803.8,0.212422818350418,110071189.97,0.252589430892601,31934105.18,42625238.47,1470281.81,68834031.48,73412643.83,11502168.29,-,-,-,-,-,2826531.69,-,-,-,-,-,-,-,-,0.310704,0.68881,0.710774,57618337.74,0.515686253,2018/12/26 10:20:49,110071189.97
603099,016038,80198705,长白山,旅游酒店,001,001,2,shzb,2012-07-13T00:00:00,2010-12-31T00:00:00,26319400.0,115779700.0,86534400.0,0.160283398855463,66786500.0,0.118156811336518,2371200.0,11294600.0,-269400.0,29245300.0,29040100.0,2720600.0,-,-,-,-,-,6184200.0,-,-,-,-,-,-,-,-,-0.146698,-0.521383,-0.526912,25774800.0,-0.5057242466,2017/8/5 12:34:14,66786500.0
600068,016005,10000041,葛洲坝,工程建设,001,001,2,shzb,2012-07-13T00:00:00,2010-12-31T00:00:00,1376736142.9,36583897580.31,34837586344.26,0.366992634052965,31402728045.58,0.38978787898587,326685494.43,1411689120.61,836666952.38,1915385790.23,2028316437.41,446550912.32,-,-,-,-,-,865077609.53,-,-,-,-,-,-,-,-,0.375268,0.249089,0.040541,1301863236.19,0.3468993735,2018/9/20 16:03:16,31402728045.58
603111,016008,80198802,康尼机电,交运设备,001,001,2,shzb,2012-07-13T00:00:00,2010-12-31T00:00:00,97688293.3,735839168.75,637142537.92,0.391410524860899,431170889.6,0.415387619600701,48321268.38,133159157.18,18832822.88,99472359.41,118858357.61,14999272.15,-,-,-,-,-,6719872.5,-,-,-,-,-,-,-,-,0.41162,0.566417,0.551441,88850300.0,0.45399278,2017/8/5 12:33:43,431170889.6
300345,016059,80168103,华民股份,金属制品,001,001,2,cyb,2012-07-13T00:00:00,2010-12-31T00:00:00,46510732.84,208367089.56,161235752.81,0.696022531942757,130199241.9,0.79259998562924,9367402.89,15380565.77,4025642.19,47131336.75,54066330.19,7555597.35,-,-,-,-,-,1768018.73,-,-,-,-,-,-,-,-,0.6537,0.523631,0.509665,40898532.84,0.4057948018,2017/8/5 12:36:24,130199241.9
300343,016039,80198520,联创股份,文化传媒,001,001,2,cyb,2012-07-11T00:00:00,2010-12-31T00:00:00,32530103.16,339067765.37,301862575.4,0.523533094680863,289050565.67,0.550213745131094,6854550.54,4512016.14,650411.41,37213513.26,37286890.84,4756787.68,-,-,-,-,-,626359.16,-,-,-,-,-,-,-,-,0.581746,1.279699,1.309067,32461245.78,1.2898507247,2017/8/5 12:36:23,289050565.67
300344,016057,80127961,太空智造,软件服务,001,001,2,cyb,2012-07-11T00:00:00,2010-12-31T00:00:00,47630709.03,255762276.9,198457056.1,0.0287035311200394,143836622.74,-0.00434971654148261,31673044.69,13522966.33,3711249.77,56945392.59,57366539.36,9729634.55,-,-,-,-,-,264932.38,-,-,-,-,-,-,-,-,0.167942,1.184669,1.037135,47578600.69,1.1961211431,2017/8/5 12:35:51,143836622.74
300390,016022,80198767,天华超净,电子元件,001,001,2,cyb,2012-07-11T00:00:00,2010-12-31T00:00:00,17984374.0,171011344.62,148699986.19,0.836352491159084,118001662.59,0.916437516562111,9714329.0,17755856.15,1405412.71,22240340.5,22397876.23,3750304.58,-,-,-,-,-,1421686.95,-,-,-,-,-,-,-,-,0.836657,0.83284,0.709782,17914183.36,0.7917487954,2017/8/5 12:34:15,118001662.59
002690,016061,80078791,美亚光电,专用设备,001,001,2,zxb,2012-07-09T00:00:00,2010-12-31T00:00:00,150396705.42,334834269.88,230264473.64,-0.0553831011965976,157560278.82,-0.150591446433944,33154457.51,39484980.58,-3042013.29,117234176.32,164221097.57,13824392.15,-,-,-,-,-,2806739.68,-,-,-,-,-,-,-,-,0.012089,0.327092,0.570793,112438501.92,0.2753747021,2017/8/5 12:36:23,157560278.82
603077,016041,80189718,和邦生物,化工行业,001,001,2,shzb,2012-07-09T00:00:00,2010-12-31T00:00:00,172798343.2,1432872150.27,1261532777.28,0.581194970417758,973431403.71,0.508890548347714,130645201.94,64554069.18,79938058.82,192894552.29,199130629.55,28424764.33,-,-,-,-,-,617724.89,-,-,-,-,-,-,-,-,0.696966,3.144916,2.913344,155199939.61,2.644283498,2014/10/16 16:33:41,973431403.71
002773,016024,80198753,康弘药业,医药制造,001,001,2,zxb,2012-07-06T00:00:00,2010-12-31T00:00:00,108507000.0,796088000.0,661326100.0,0.251555582639245,84018900.0,0.246654450222938,389002900.0,169410200.0,1561600.0,123758200.0,137316100.0,28809100.0,-,-,-,-,-,12407300.0,-,-,-,-,-,-,-,-,0.247377,0.190096,0.316079,96485100.0,0.1682008986,2017/8/5 12:34:15,84018900.0
300387,016041,80198773,富邦股份,化工行业,001,001,2,cyb,2012-07-06T00:00:00,2010-12-31T00:00:00,36189155.02,212563173.86,174820902.54,0.2527375615978,150284748.33,0.240234882293645,11668443.38,11405388.2,859935.91,37742271.32,40252580.7,4063425.68,-,-,-,-,-,202992.29,-,-,-,-,-,-,-,-,0.238509,0.176609,0.263176,33992634.31,0.1929328022,2017/8/5 12:33:43,150284748.33
601865,016044,80441732,福莱特,玻璃陶瓷,001,001,2,shzb,2012-07-06T00:00:00,2010-12-31T00:00:00,467583117.01,1783475995.84,1242319359.48,0.859788135470125,1047524271.48,0.90788672225907,55172162.05,105986728.72,21874204.54,541156636.36,551552340.43,83969223.42,-,-,-,-,-,10229513.73,-,-,-,-,-,-,-,-,1.130477,2.199525,2.287857,458742900.0,2.3046046191,2017/8/5 12:34:14,1047524271.48
300341,016042,80198869,麦克奥迪,综合行业,001,001,2,cyb,2012-07-06T00:00:00,2010-12-31T00:00:00,43366830.0,265861593.16,218891933.45,0.244720616439731,183321605.98,0.190503695060232,7921730.9,22197269.84,4243915.83,46969659.71,51558318.79,8191488.79,-,-,-,-,-,375664.64,-,-,-,-,-,-,-,-,0.191325,-0.007159,0.130393,39467622.12,-0.019382474,2017/8/5 12:35:51,183321605.98
300342,016019,80027296,天银机电,家电行业,001,001,2,cyb,2012-07-06T00:00:00,2010-12-31T00:00:00,59172423.06,295113511.69,226244449.65,0.394133566319396,193028237.04,0.413471951242669,6879686.52,19244148.98,5542706.69,68869062.04,69895320.71,10722897.65,-,-,-,-,-,1678842.6,-,-,-,-,-,-,-,-,0.378536,0.318702,0.347873,56737090.59,0.3722412888,2017/8/5 12:36:23,193028237.04
300340,016040,80167143,科恒股份,材料行业,001,001,2,cyb,2012-07-06T00:00:00,2010-12-31T00:00:00,35455076.12,362043760.54,323456801.46,0.435941749604068,290984151.04,0.492389768823732,7927282.88,21269488.84,2030380.85,38911959.08,41120636.27,5665560.15,-,-,-,-,-,1307637.95,-,-,-,-,-,-,-,-,0.417404,0.289769,0.308984,33580700.51,0.2779357088,2020/2/27 9:52:09,290984151.04
300405,016041,80198828,科隆股份,化工行业,001,001,2,cyb,2012-07-04T00:00:00,2010-12-31T00:00:00,52433249.57,709823485.54,647620295.7,1.02903890121719,577223625.52,1.05897087005022,29309422.11,27722129.41,10665598.55,62203189.84,62249964.84,9816715.27,-,-,-,-,-,1102677.16,-,-,-,-,-,-,-,-,0.929771,0.278533,0.501221,52404834.57,5.3164627051,2017/8/5 12:34:14,577223625.52
300386,016057,80198810,飞天诚信,软件服务,001,001,2,cyb,2012-07-02T00:00:00,2010-12-31T00:00:00,38659575.53,214977752.76,172261850.85,0.461619673285336,124325439.43,0.640087002930197,14487699.4,32232998.92,160892.81,42715901.91,45381195.53,6721620.0,-,-,-,-,-,682629.76,-,-,-,-,-,-,-,-,0.573578,1.276931,1.20266,37468365.07,1.3071923796,2017/8/5 12:30:31,124325439.43
300338,016060,80198308,开元教育,文教休闲,001,001,2,cyb,2012-06-29T00:00:00,2010-12-31T00:00:00,39344340.4,210151599.57,180502476.86,0.301941947335302,102080991.37,0.235495987811192,29644337.65,44162145.8,43198.42,29356466.93,42772032.88,3103631.7,-,-,-,-,-,2213226.25,-,-,-,-,-,-,-,-,0.325455,0.474487,0.713527,35437173.11,0.5791037327,2017/8/5 12:36:54,102080991.37
300339,016057,80197732,润和软件,软件服务,001,001,2,cyb,2012-06-29T00:00:00,2010-12-31T00:00:00,32779502.65,145495245.27,114869906.87,0.37156021221251,76974758.28,0.358099563841714,9010273.95,24229691.18,3787859.19,30625338.4,36186541.16,3359212.42,-,-,-,-,-,650726.95,-,-,-,-,-,-,-,-,0.359977,0.184617,0.176557,28028345.41,0.2576357885,2017/8/5 12:35:51,76974758.28
002689,016043,80197890,远大智能,机械行业,001,001,2,zxb,2012-06-29T00:00:00,2010-12-31T00:00:00,57248718.57,1339618843.57,1286678455.98,0.442891033388175,965557510.87,0.345531189253224,135932545.63,157778211.57,4331627.11,52424503.01,68215405.16,10966686.59,-,-,-,-,-,3037025.9,-,-,-,-,-,-,-,-,0.354883,-0.459528,-0.388173,104173118.52,0.184419325,2017/8/5 12:36:54,965557510.87
300337,016040,80198376,银邦股份,材料行业,001,001,2,cyb,2012-06-29T00:00:00,2010-12-31T00:00:00,91498361.61,1234667558.41,1122062171.43,0.847813977066484,1015451905.87,0.829694110204061,20410585.85,71887914.77,9879075.33,112596141.93,107762282.36,16263920.75,-,-,-,-,-,2804514.56,-,-,-,-,-,-,-,-,0.775708,0.278231,0.199231,95677480.37,0.2652590821,2017/8/5 12:36:23,1015451905.87
603008,016030,80198015,喜临门,木业家具,001,001,2,shzb,2012-06-27T00:00:00,2010-12-31T00:00:00,80568955.57,670070903.82,590720819.35,0.134351247570764,409122002.01,0.214905894546122,106994351.13,57800178.5,9938338.74,80027084.47,88773066.54,8204110.97,-,-,-,-,-,5729774.06,-,-,-,-,-,-,-,-,0.112546,-0.018427,0.144636,68131966.66,0.0039993699,2017/8/5 12:35:51,409122002.01
002905,016039,80198678,金逸影视,文化传媒,001,001,2,zxb,2012-06-27T00:00:00,2010-12-31T00:00:00,66434035.23,686338511.89,618908540.82,0.638211672749182,489729444.19,0.621442916855641,48910272.3,44449251.7,12739035.9,68239971.07,74889718.56,7486568.62,-,-,-,-,-,21778024.86,-,-,-,-,-,-,-,-,0.608588,0.397391,0.578379,62187634.97,0.5387934434,2017/8/5 12:33:43,489729444.19
002688,016009,80191041,金河生物,农牧饲渔,001,001,2,zxb,2012-06-26T00:00:00,2010-12-31T00:00:00,52753943.87,590218256.32,528679032.41,0.238098974067972,404617206.1,0.189140681707506,35917577.58,64739432.8,17824964.27,61540949.94,64186778.98,10972522.92,-,-,-,-,-,3741065.33,-,-,-,-,-,-,-,-,0.286574,0.938713,0.951843,50170255.91,0.8971224788,2018/12/5 10:48:56,404617206.1
002687,016010,80198381,乔治白,纺织服装,001,001,2,zxb,2012-06-25T00:00:00,2010-12-31T00:00:00,72453786.87,416486718.99,335973217.73,0.317775656279308,208510898.38,0.407533745653187,74829613.76,34467387.12,1478191.8,80513501.26,83663127.08,11209340.21,-,-,-,-,-,3490023.77,-,-,-,-,-,-,-,-,0.37774,0.700668,0.785574,69289119.13,0.7506879542,2017/8/5 12:36:22,208510898.38
002756,016033,80133663,永兴材料,钢铁行业,001,001,2,zxb,2012-06-25T00:00:00,2010-12-31T00:00:00,237987063.73,3700157338.87,3435446330.54,0.620754916401926,3323428421.4,0.622668346445598,18675950.11,33767889.06,52519889.44,267497297.15,277077155.99,39090092.26,-,-,-,-,-,5524354.99,-,-,-,-,-,-,-,-,0.577518,0.184906,0.181888,0.0,-,2017/8/5 12:30:31,3323428421.4
603100,016021,80009854,川仪股份,仪器仪表,001,001,2,shzb,2012-06-25T00:00:00,2010-12-31T00:00:00,126928193.84,2467515873.87,2340120792.74,0.136804367014579,1851397807.42,0.150531461585925,224039751.53,210212334.05,30869910.2,155262752.18,167162334.21,28918596.38,-,-,-,-,-,11565094.4,-,-,-,-,-,-,-,-,0.147977,0.55912,-0.006328,106337538.75,0.4788722955,2017/8/5 12:34:15,1851397807.42
300399,016014,80198731,天利科技,电子信息,001,001,2,cyb,2012-06-21T00:00:00,2010-12-31T00:00:00,34295036.23,112650170.03,72241648.65,0.253195114041983,33330223.96,-0.147571565739106,8548899.44,27424706.1,-219372.61,41083238.32,41083288.32,6751661.63,-,-,-,-,-,3503999.63,-,-,-,-,-,-,-,-,0.220057,0.171895,0.342648,33721484.33,0.3331513552,2017/8/5 12:29:26,33330223.96
300335,016048,80137846,迪森股份,环保工程,001,001,2,cyb,2012-06-19T00:00:00,2010-12-31T00:00:00,39219147.2,146701895.85,126543014.44,1.60265170271456,98597948.58,1.91396274386305,6244531.18,19988492.0,1078235.5,24130455.04,44124724.97,4905577.77,-,-,-,-,-,503125.26,-,-,-,-,-,-,-,-,1.981863,39.667099,2.27365,18559734.32,35.8714513477,2017/8/5 12:35:51,98597948.58
300336,016039,80197888,新文化,文化传媒,001,001,2,cyb,2012-06-19T00:00:00,2010-12-31T00:00:00,31798619.22,117626998.04,87973925.17,0.633520143537177,69259923.83,0.626061063002494,8202275.66,6410729.89,1026650.72,29653072.87,32030495.35,328059.95,-,-,-,-,-,4256584.87,-,-,-,-,-,-,-,-,0.981809,2.897561,2.167624,29418843.46,6.2404814058,2017/8/5 12:36:23,69259923.83
601608,016043,80031365,中信重工,机械行业,001,001,2,shzb,2012-06-16T00:00:00,2010-12-31T00:00:00,642298081.21,6511291419.8,5758964593.4,0.0989893820192748,4672106328.66,0.0205794525365667,81331565.73,880256908.8,53758175.9,831675993.52,762812263.08,110299357.05,-,-,-,-,-,54070268.78,-,-,-,-,-,-,-,-,0.145974,0.829128,0.587404,619477716.12,0.9503197858,2017/8/5 12:36:24,4672106328.66
300334,016048,80198016,津膜科技,环保工程,001,001,2,cyb,2012-06-13T00:00:00,2010-12-31T00:00:00,36923532.13,147727351.83,109443803.01,0.525012159974801,78572113.71,0.547624000662055,5257661.75,23250832.97,389391.36,38283548.82,41531843.19,4608311.06,-,-,-,-,-,1196277.94,-,-,-,-,-,-,-,-,0.749976,1.987994,1.249073,34032572.14,1.9968330166,2017/8/5 12:36:22,78572113.71
002686,016043,80133642,亿利达,机械行业,001,001,2,zxb,2012-06-12T00:00:00,2010-12-31T00:00:00,63049270.3,447623206.24,373436400.13,0.405211921095974,301543330.72,0.404689846102722,32369336.05,29358271.16,7690923.32,74279371.11,75392715.52,11784528.47,-,-,-,-,-,944246.39,-,-,-,-,-,-,-,-,0.414137,0.45718,0.500822,62214504.38,0.518605974,2017/8/5 12:36:23,301543330.72
300333,016014,80197733,兆日科技,电子信息,001,001,2,cyb,2012-06-11T00:00:00,2010-12-31T00:00:00,41711042.47,122601071.67,63863254.81,0.602381340938564,23913827.22,0.266450994093019,17249963.65,22653972.55,-869950.17,58752085.35,63046042.63,10905270.6,-,-,-,-,-,759257.85,-,-,-,-,-,-,-,-,0.970213,1.626132,0.915068,41313784.46,0.895821633,2017/8/5 12:35:51,23913827.22
002237,016052,80113793,恒邦股份,贵金属,001,001,2,zxb,2012-06-09T00:00:00,2010-12-31T00:00:00,188711551.04,5003679681.72,4711033492.59,1.04143808864553,4403080228.1,1.04974963846887,15673692.41,171439776.77,106356977.85,246464801.8,251222222.8,64066205.04,-,-,-,-,-,3483681.8,-,-,-,-,-,-,-,-,0.989775,0.361254,0.268649,220039511.65,0.6263990809,2018/6/28 15:40:23,4403080228.1
300331,016040,80155184,苏大维格,材料行业,001,001,2,cyb,2012-06-07T00:00:00,2010-12-31T00:00:00,34419156.54,190395635.83,153601833.89,0.234640316514914,131248291.04,0.264626395421447,4480357.95,15695448.32,565348.73,36793801.94,40799531.65,5895491.61,-,-,-,-,-,1123488.3,-,-,-,-,-,-,-,-,0.261187,0.385554,0.293564,31192405.07,0.3990129574,2017/8/5 12:36:22,131248291.04
300402,016061,80027691,宝色股份,专用设备,001,001,2,cyb,2012-06-07T00:00:00,2010-12-31T00:00:00,41831400.0,593817100.0,554267200.0,-0.16118262844593,454790500.0,-0.207686748893822,20596700.0,66626800.0,11575600.0,39549800.0,49487100.0,7655700.0,-,-,-,-,-,1976400.0,-,-,-,-,-,-,-,-,-0.144448,0.187596,0.220414,32590900.0,0.1943746106,2017/8/5 12:29:25,454790500.0
300332,016048,80194464,天壕环境,环保工程,001,001,2,cyb,2012-06-07T00:00:00,2010-12-31T00:00:00,29711604.77,90019579.44,63244460.86,0.52708068927342,36806311.32,0.676806453731904,-,18501862.25,7522247.04,26953415.85,29563737.19,-147572.22,-,-,-,-,-,414040.25,-,-,-,-,-,-,-,-,0.82298,2.351264,1.680701,26923021.16,1.984955317,2017/8/5 12:36:23,36806311.32
002724,016022,80198730,海洋王,电子元件,001,001,2,zxb,2012-06-06T00:00:00,2010-12-31T00:00:00,187913067.47,1186389575.29,989633301.64,0.166928228854114,347354533.27,0.189970467078303,499572729.54,136431504.83,-1769295.95,198562993.43,215757841.45,27844773.98,-,-,-,-,-,7439926.36,-,-,-,-,-,-,-,-,0.225322,0.652495,0.564423,171488028.25,0.6935329622,2017/8/5 12:30:32,347354533.27
002728,016024,80198792,特一药业,医药制造,001,001,2,zxb,2012-06-06T00:00:00,2010-12-31T00:00:00,47984751.77,250807519.02,197279725.81,0.127558856958768,163560310.15,0.0803780435299911,14252140.97,17220010.2,657340.0,53527793.21,55877356.87,7892605.1,-,-,-,-,-,1429988.92,-,-,-,-,-,-,-,-,0.240767,0.969577,0.991078,45987622.66,0.9648065432,2017/8/5 12:30:31,163560310.15
300881,016059,80274140,盛德鑫泰,金属制品,001,001,2,cyb,2012-06-05T00:00:00,2010-12-31T00:00:00,33400733.85,473543499.8,437428276.85,-0.266408252308676,386558330.33,-0.277557446283441,17848164.34,28018078.01,4915734.79,36115222.95,36097281.11,2696547.26,-,-,-,-,-,87969.38,-,-,-,-,-,-,-,-,-0.245312,0.158048,0.26615,-,-,2017/8/5 12:42:15,386558330.33
300318,016047,80095250,博晖创新,医疗行业,001,001,2,cyb,2012-06-01T00:00:00,2010-12-31T00:00:00,33743606.68,78406660.24,41341689.89,0.178069034958077,16621525.1,0.142644075690755,11007211.33,13001098.22,-543859.72,37064970.35,38558083.78,5884458.24,-,-,-,-,-,599945.82,-,-,-,-,-,-,-,-,0.233132,0.300954,0.302239,33781297.77,0.3164613558,2020/9/25 10:03:37,16621525.1
300419,016014,80198467,浩丰科技,电子信息,001,001,2,cyb,2012-05-31T00:00:00,2010-12-31T00:00:00,26786417.43,115812396.74,92101892.26,-0.024410230084046,73086299.53,-0.0346032934460716,3819945.84,14003958.8,-325310.59,23710504.48,26942448.25,156030.82,-,-,-,-,-,1068503.51,-,-,-,-,-,-,-,-,0.092379,1.025508,0.833458,26758900.0,0.8662142748,2017/8/5 12:34:47,73086299.53
300330,016014,80166747,华虹计通,电子信息,001,001,2,cyb,2012-05-30T00:00:00,2010-12-31T00:00:00,30191021.68,220257007.49,193912288.12,0.0541833091976452,146253554.17,-0.0336922806312566,7983907.03,36120439.33,-1157625.45,26344719.37,34774641.39,4583619.71,-,-,-,-,-,2576860.85,-,-,-,-,-,-,-,-,0.08631,0.400457,0.504676,22773521.46,0.3939822816,2017/8/5 12:36:22,146253554.17
300328,016059,80198486,宜安科技,金属制品,001,001,2,cyb,2012-05-30T00:00:00,2010-12-31T00:00:00,48818122.09,272963702.29,223539444.53,0.207128730863103,185060285.74,0.248830662561745,4253398.05,32276982.79,3041731.3,49748571.28,56892178.68,8065609.17,-,-,-,-,-,367236.01,-,-,-,-,-,-,-,-,0.221144,0.297817,0.270124,42746055.8,0.3147383471,2017/8/5 12:36:24,185060285.74
300329,016060,80153028,海伦钢琴,文教休闲,001,001,2,cyb,2012-05-30T00:00:00,2010-12-31T00:00:00,33963568.44,266374199.56,231682008.98,0.303799250243022,182925492.34,0.276225185597507,14718058.01,26547389.89,6639598.87,34692190.58,40762331.66,5331162.75,-,-,-,-,-,537566.0,-,-,-,-,-,-,-,-,0.297995,0.260522,0.34042,28794116.43,0.3372300509,2017/8/5 12:36:24,182925492.34
300326,016047,80193850,凯利泰,医疗行业,001,001,2,cyb,2012-05-25T00:00:00,2010-12-31T00:00:00,35602690.29,58693234.23,26939076.63,0.386660660528427,9467015.01,0.576035553228081,7896844.2,9011122.35,295872.06,31754157.6,39848186.34,4245496.05,-,-,-,-,-,76371.98,-,-,-,-,-,-,-,-,0.513828,0.641542,0.987412,28399004.71,0.6195701145,2017/8/5 12:36:22,9467015.01
300385,016061,80198460,雪浪环境,专用设备,001,001,2,cyb,2012-05-25T00:00:00,2010-12-31T00:00:00,33018248.58,291860704.72,251537833.53,0.241615089511139,213136103.06,0.288513744761916,10530757.32,24400407.31,1443946.72,39497442.42,39382633.67,6364385.09,-,-,-,-,-,1327551.75,-,-,-,-,-,-,-,-,0.291588,0.682847,0.645234,33136900.0,0.6499482165,2017/8/5 12:30:31,213136103.06
300820,016061,80198800,英杰电气,专用设备,001,001,2,cyb,2012-05-25T00:00:00,2010-12-31T00:00:00,66531496.66,182697228.97,105662671.6,0.424755244689145,81757153.33,0.36758643994104,6691847.98,15937965.66,-526551.75,77022843.22,78260796.26,11729299.6,-,-,-,-,-,1074154.88,-,-,-,-,-,-,-,-,0.560967,0.791844,0.783045,65477800.0,0.7907625492,2017/8/5 12:29:26,81757153.33
