scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,netoperatecashflow,netoperatecashflow_zb,salegoodsservicerec,salegoodsservicerec_zb,employeepay,employeepay_zb,netinvcashflow,netinvcashflow_zb,invincomerec,invincomerec_zb,buyfilassetpay,buyfilassetpay_zb,netfinacashflow,netfinacashflow_zb,nicashequi,nicashequi_tb,niclientdeposit,niclientdeposit_zb,niloanadvances,niloanadvances_zb,intandcommrec,intandcommrec_zb,agentuwsecurityrec,invpay,invpay_zb,cashequibeginning,cashequibeginning_zb,cashequiending,cashequiending_zb,premiumrec,premiumrec_zb,indemnitypay,indemnitypay_zb,eutime,nideposit,nideposit_zb
003035,016048,80312513,南网能源,环保工程,001,001,2,zxb,2021-01-07T00:00:00,2017-12-31T00:00:00,337143642.23,16.6820264060335,948048361.51,46.9098800033646,121487860.67,6.01127663658228,-1033066960.58,-51.116640377989,1616921.0,0.0800060135794246,1023084733.11,50.6227150554051,716133311.67,35.4346139719555,20209993.32,-0.734692097210067,-,-,-,-,-,-,-,121618500.0,6.01774073223692,96654538.64,4.78251215176552,116864531.96,5.78251215176552,-,-,-,-,2021/1/7 7:14:17,-,-
300936,016015,80636770,中英科技,通讯行业,001,001,2,cyb,2021-01-07T00:00:00,2017-12-31T00:00:00,37590103.41,3.79289069747985,140562878.61,14.1829786653109,11725226.03,1.18309067282866,-1436860.15,-0.144981072200634,-,-,1436860.15,0.144981072200634,-45486169.58,-4.58961412215953,-9910674.05,-1.21832473465546,-,-,-,-,-,-,-,-,-,47793263.69,4.82240294140236,37882589.64,3.82240294140236,-,-,-,-,2021/1/7 7:20:17,-,-
605228,016035,80995079,神通科技,汽车行业,001,001,2,shzb,2021-01-06T00:00:00,2017-12-31T00:00:00,227804412.8,1.5077262095755,1372096858.75,9.08123934293507,172478803.38,1.14155300705503,-90790268.77,-0.600896471303705,-,-,200519599.38,1.32714134815392,14046265.66,0.0929653759641404,151091366.16,3.60142448045058,-,-,-,-,-,-,-,255263733.28,1.68946604804463,48172317.43,0.318829054593281,199263683.59,1.31882905459328,-,-,-,-,2021/1/6 7:03:51,-,-
300935,016057,80393279,盈建科,软件服务,001,001,2,cyb,2021-01-06T00:00:00,2017-12-31T00:00:00,47475631.55,0.985315552325976,129146411.0,2.68032173835047,45737580.7,0.949243814524347,-3360020.59,-0.0697343128542858,-,-,3360020.59,0.0697343128542858,4067563.9,0.0844187605283094,48183174.86,2.72557042472416,-,-,-,-,-,-,-,-,-,50691162.64,1.05205111093835,98874337.5,2.05205111093835,-,-,-,-,2021/1/6 7:15:53,-,-
605005,016035,80994694,合兴股份,汽车行业,001,001,2,shzb,2021-01-06T00:00:00,2017-12-31T00:00:00,85988178.39,2.21881870428084,973456892.86,25.1188524065776,211862621.81,5.46685319786557,-103497764.21,-2.67063193313446,440274.95,0.0113607511215742,138979141.08,3.58618502574363,59180051.54,1.52706811256891,38754035.3,0.887194673920547,-,-,-,-,-,-,-,396359961.0,10.2275790877447,59885792.67,1.54527889047983,98639827.97,2.54527889047983,-,-,-,-,2021/1/6 6:57:56,-,-
688617,016047,81051468,惠泰医疗,医疗行业,001,001,2,,2021-01-04T00:00:00,2017-12-31T00:00:00,12913259.79,1.30881347693548,179458391.81,18.1888667594207,57023211.5,5.7795435794715,-22455082.97,-2.2759175990248,2164882.1,0.21941995394924,25264952.59,2.56070976513111,258805.83,0.0262310651006791,-9866386.63,-,-,-,-,-,-,-,-,14380000.0,1.45747379859165,89249227.04,9.04578650593586,79382840.41,8.04578650593586,-,-,-,-,2021/1/3 15:29:16,-,-
300926,016035,80495752,博俊科技,汽车行业,001,001,2,cyb,2020-12-31T00:00:00,2017-12-31T00:00:00,-7673336.4,-17.475745694022,433236179.69,986.67970580725,84373718.79,192.158088212185,-119080898.09,-271.202431843936,511177.32,1.16418782954331,119602075.41,272.389394311242,126547425.78,288.207178192319,-439084.92,-1.04787691429444,-,-,-,-,-,-,-,398052443.84,906.550021895537,24835740.05,56.5624983203705,24396655.13,55.5624983203705,-,-,-,-,2020/12/30 21:39:22,-,-
300927,016041,80006365,江天化学,化工行业,001,001,2,cyb,2020-12-31T00:00:00,2017-12-31T00:00:00,92412293.62,2.40849480905275,357257993.62,9.31103416461628,28290820.09,0.73732931692828,-10652352.15,-0.277626859506108,-,-,10679352.15,0.278330546832729,-43268557.18,-1.12768649365801,38369314.01,2.71702394477673,-,-,-,-,-,-,-,-,-,11234121.47,0.29278921867282,49603435.48,1.29278921867282,-,-,-,-,2020/12/30 21:36:25,-,-
601963,016029,80001142,重庆银行,银行,001,001,2,shzb,2020-12-30T00:00:00,2017-12-31T00:00:00,-6934186000.0,-1.5891878537418,-,-,-,-,-33716709000.0,-7.72724937158405,-21252000.0,-0.00487056739864214,378525000.0,0.0867509657712694,36473482000.0,8.35905102315834,-4363352000.0,-1.65416982755777,-,-,28345429000.0,6.49625081817832,-,-,-,-,-,-,-,-,-,-,-,-,-,2020/12/30 15:49:20,10725280000.0,2.45803684873464
003032,016060,80533669,传智教育,文教休闲,001,001,2,zxb,2020-12-30T00:00:00,2017-12-31T00:00:00,177068005.44,0.490284068467039,730518075.34,2.02273343044896,397248036.26,1.09994113800582,-11596573.6,-0.0321097833047656,4353305.2,0.0120538782793143,16545428.81,0.0458126815815256,195682472.25,0.541825714837727,361153904.09,0.834572921273429,-,-,-,-,-,-,-,620000000.0,1.71671963940751,275836278.35,0.763763800491165,636990182.44,1.76376380049117,-,-,-,-,2020/12/30 6:56:08,-,-
