scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,netoperatecashflow,netoperatecashflow_zb,salegoodsservicerec,salegoodsservicerec_zb,employeepay,employeepay_zb,netinvcashflow,netinvcashflow_zb,invincomerec,invincomerec_zb,buyfilassetpay,buyfilassetpay_zb,netfinacashflow,netfinacashflow_zb,nicashequi,nicashequi_tb,niclientdeposit,niclientdeposit_zb,niloanadvances,niloanadvances_zb,intandcommrec,intandcommrec_zb,agentuwsecurityrec,invpay,invpay_zb,cashequibeginning,cashequibeginning_zb,cashequiending,cashequiending_zb,premiumrec,premiumrec_zb,indemnitypay,indemnitypay_zb,eutime,nideposit,nideposit_zb
300507,016035,80198724,苏奥传感,汽车行业,001,001,2,cyb,2020-12-11T00:00:00,2015-12-31T00:00:00,74652867.85,1.57489030588917,485914126.19,10.2509316637223,34863253.78,0.735481462282177,-20556468.57,-0.433662952363169,-,-,23553047.57,0.496879321055307,-6700000.0,-0.141344403146831,47401947.66,2.51973117647366,-,-,-,-,-,-,-,-,-,65901528.55,1.39027048050202,113303476.21,2.39027048050202,-,-,-,-,2020/12/11 19:53:57,-,-
300311,016057,80195004,任子行,软件服务,001,001,2,cyb,2020-10-13T00:00:00,2015-12-31T00:00:00,75167993.08,0.882022049289275,382098421.52,4.48354703870547,89777714.1,1.05345267482015,-192204865.88,-2.2553339891145,-,-,12037934.07,0.141253249455926,202259224.26,2.37331193982523,85222351.46,2.25264185633809,-,-,-,-,-,-,-,79107280.1,0.928245686076027,260000857.39,3.05085289170921,345223208.85,4.05085289170921,-,-,-,-,2020/10/13 21:40:33,-,-
000995,016031,10001243,皇台酒业,酿酒行业,001,001,2,szzb,2020-10-10T00:00:00,2015-12-31T00:00:00,-98599180.05,-224.727849803602,109365548.24,249.266621549023,17009530.22,38.7682245488408,22163078.39,50.514222827083,10000000.0,22.792060713856,1395760.43,3.18122564625578,75997352.39,173.213626976519,-438749.27,0.985772946926824,-,-,-,-,-,-,-,-,-,6242021.13,14.2268524572132,5803271.86,13.2268524572132,-,-,-,-,2020/10/9 21:07:55,-,-
002341,016040,80135985,新纶科技,材料行业,001,001,2,zxb,2020-07-18T00:00:00,2015-12-31T00:00:00,129720781.04,1.07226524379336,1110240222.56,9.17718806014133,176133573.6,1.45591097835098,-347623860.62,-2.8734407908102,-,-,348036318.49,2.87685014615777,97669506.62,0.807331072843128,-120978257.75,0.358084245921628,-,-,-,-,-,-,-,23684200.0,0.195772368031147,302679727.82,2.50193492160785,181701470.07,1.50193492160785,-,-,-,-,2020/7/17 21:43:49,-,-
000010,016046,10000599,美丽生态,园林工程,001,001,2,szzb,2020-05-29T00:00:00,2015-12-31T00:00:00,-388026037.33,-0.539201909148934,191221778.33,0.265722240331779,46332177.51,0.0643833046367783,-604620008.51,-0.840181409323768,-,-,5147974.68,0.0071536379228739,1712276356.39,2.3793833184727,719630310.55,11.5905506842067,-,-,-,-,-,-,-,6125000.0,0.00851131464337401,375883665.12,0.522328839696481,1095513975.67,1.52232883969648,-,-,-,-,2020/5/28 20:49:57,-,-
002426,016059,80142478,*ST胜利,金属制品,001,001,2,,2020-04-29T00:00:00,2015-12-31T00:00:00,-391496322.2,-3.22482190228417,6296437386.63,51.8648274309774,455197016.42,3.7495353727888,-2094810023.36,-17.2553070396525,8077.81,6.6538297126537e-05,1107451772.17,9.12226891570332,2350779928.42,19.3637747553247,-121400912.69,-1.12920066498511,-,-,-,-,-,-,-,263873448.64,2.17357055060868,1320670827.09,10.8785905956273,1199269914.4,9.87859059562726,-,-,-,-,2020/4/29 13:11:46,-,-
002267,016006,80030373,陕天然气,公用事业,001,001,2,zxb,2020-04-28T00:00:00,2015-12-31T00:00:00,1355544770.83,5.86776620484077,7376592369.37,31.9311618054288,251927039.44,1.09052020997174,-383794713.18,-1.66133771163844,16000000.0,0.0692594308190699,424174103.81,1.83612856237935,-1202757716.24,-5.20639467750167,-231015470.54,-1.61924616214611,-,-,-,-,-,-,-,20000000.0,0.0865742885238373,1279396744.55,5.53814314495649,1048381274.01,4.53814314495649,-,-,-,-,2020/5/12 11:29:18,-,-
600918,016027,80000157,中泰证券,券商信托,001,001,2,shzb,2020-03-27T00:00:00,2015-12-31T00:00:00,3800139220.15,0.213832302600289,-,-,2741080974.98,0.154239521906433,-13069175891.97,-0.735397261039775,1051494043.58,0.0591671461184849,304248607.41,0.0171199465378649,26994025259.66,1.5189429237531,17771586303.56,-0.183877085117103,-,-,-,-,15490066510.48,0.87161980061268,-,13831252278.11,0.778278992198875,37142820660.91,2.09001155138692,54914406964.47,3.09001155138692,-,-,-,-,2021/1/7 15:47:33,-,-
002815,016022,80198741,崇达技术,电子元件,001,001,2,zxb,2020-03-19T00:00:00,2015-12-31T00:00:00,454630607.13,23.4274360542241,1749064421.43,90.1305240895339,371836421.98,19.1609932590329,-426959121.45,-22.0015048671754,-,-,429236876.45,22.1188791899174,-11923811.78,-0.614442436601452,19405905.37,-0.702128181677812,-,-,-,-,-,-,-,-,-,138573463.55,7.14078837899641,157979368.92,8.14078837899641,-,-,-,-,2020/3/18 20:52:59,-,-
688095,016057,80404742,福昕软件,软件服务,001,001,2,,2020-03-06T00:00:00,2015-12-31T00:00:00,-508798.41,-0.0126958482093838,115250618.44,2.87580371517247,63194249.22,1.5768614446006,55181648.39,1.37692614232624,3876963.19,0.0967403498246157,1834708.1,0.0457807553803615,-15761946.1,-0.393301691273148,40075968.27,2.59921723234597,-,-,-,-,-,-,-,16970000.0,0.423445788899463,29635184.45,0.739475194968259,69711152.72,1.73947519496826,-,-,-,-,2020/3/6 18:20:34,-,-
