scode,hycode,companycode,sname,publishname,mkt,reporttimetypecode,combinetypecode,dataajusttype,noticedate,reportdate,sumasset,fixedasset,monetaryfund,monetaryfund_tb,accountrec,accountrec_tb,inventory,inventory_tb,sumliab,accountpay,accountpay_tb,advancereceive,advancereceive_tb,sumshequity,sumshequity_tb,tsatz,tdetz,ld,zcfzl,cashanddepositcbank,cashanddepositcbank_tb,loanadvances,loanadvances_tb,saleablefasset,saleablefasset_tb,borrowfromcbank,borrowfromcbank_tb,acceptdeposit,acceptdeposit_tb,sellbuybackfasset,sellbuybackfasset_tb,settlementprovision,settlementprovision_tb,borrowfund,borrowfund_tb,agenttradesecurity,agenttradesecurity_tb,premiumrec,premiumrec_tb,stborrow,stborrow_tb,premiumadvance,premiumadvance_tb,eutime
688686,016021,81018306,奥普特,仪器仪表,,001,001,2,2020-12-28T00:00:00,2019-12-31T00:00:00,645834585.22,13153919.83,94385792.8,-0.424280165254656,179665513.69,0.384231410145127,53809000.59,-0.179145047117937,82298818.69,27312517.64,0.192265736283168,1709957.89,0.24658813910849,563535766.53,0.576520850657438,0.486367,0.068121,0.07139774,0.1274301819,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-27T15:28:01
300055,016048,80139913,万邦达,环保工程,cyb,001,001,2,2020-12-25T00:00:00,2019-12-31T00:00:00,7157222680.32,614690693.92,510920179.46,-0.270163305841625,547173635.55,-0.499040128233581,39486096.72,-0.932809131132788,1344960189.92,570855444.18,-0.112053869966202,46263546.83,-0.213887687662162,5812262490.4,0.0160055816758648,-0.034838,-0.206038,0.03019241,0.1879164936,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-29T10:16:51
688618,016015,81056910,三旺通信,通讯行业,,001,001,2,2020-12-25T00:00:00,2019-12-31T00:00:00,267978244.7,2366743.57,125992468.46,3.05758727622344,66829709.97,0.344590737331743,36169359.51,0.0619496356813328,44062196.42,26582806.35,0.214180695448077,1500296.7,-0.642643348030316,223916048.28,0.858515711889362,0.684136,0.140385,0.05973125,0.1644245281,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-24T19:29:33
688819,016007,80290132,天能股份,电力行业,,001,001,2,2020-12-25T00:00:00,2019-12-31T00:00:00,17957843776.24,4219621224.17,4379515371.63,-0.0110621389372059,859318193.49,0.333251941134962,3508784526.73,0.238862526662634,12616978452.76,2059978986.89,0.0965064465676464,910126231.65,-0.152964805619646,5340865323.48,0.321453657063431,0.075902,-0.002556,0.01103993,0.7025887189,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-24T20:28:35
601956,016043,80031022,东贝集团,机械行业,shzb,001,001,2,2020-12-24T00:00:00,2019-12-31T00:00:00,5988107456.05,1543217387.49,716629911.89,-,1345154403.15,-,791729783.81,-,4212505261.03,941276962.53,-,55594140.85,-,1775602195.02,-,-,-,0.01060515,0.7034785685,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-23T20:09:31
688698,016020,81045998,伟创电气,输配电气,,001,001,2,2020-12-24T00:00:00,2019-12-31T00:00:00,451417565.64,88828807.73,62765070.75,0.267371598746645,107011127.02,0.0223384542936031,56306947.45,-0.24685481424193,185976922.11,59234015.95,-0.0537678217013611,4472557.95,-0.0563615067441079,265440643.53,0.301298216791216,0.083509,-0.125408,0.0216349,0.4119842387,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-23T19:24:34
688598,016040,80134434,金博股份,材料行业,,001,001,2,2020-12-24T00:00:00,2019-12-31T00:00:00,336917715.95,79483707.63,9986894.03,0.463555145502402,48687434.14,0.183067658691768,25322280.65,-0.211663778585769,66921587.41,8019182.81,4.07797017914587,10165549.32,-0.351867821706755,269996128.54,0.274416279656628,0.221892,0.047683,0.03853955,0.1986288766,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-23T21:59:38
688063,016043,80401404,派能科技,机械行业,,001,001,2,2020-12-24T00:00:00,2019-12-31T00:00:00,796946022.88,139971788.11,113744021.01,9.28907934973364,153476622.85,0.199369371477373,152606762.75,0.0931552735399912,352495723.78,141697375.41,0.0127955499708505,5730141.43,-0.201217830596666,444450299.1,0.669422343972161,0.506118,0.340752,0.0151007,0.4423081535,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-23T19:27:06
300646,016041,80277795,侨源气体,化工行业,cyb,001,001,2,2020-12-23T00:00:00,2019-12-31T00:00:00,996794422.31,388880204.53,26819204.79,-0.642782981680332,86257169.16,0.0136315909596996,24590639.25,0.288149321689909,246481891.98,24174829.53,0.532080219766305,18124808.24,0.0526569247794661,750312530.33,0.126270181571636,0.138364,0.176831,0.02125986,0.2472745498,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-23T18:45:36
300646,016041,80277795,侨源气体,化工行业,cyb,001,001,2,2020-12-23T00:00:00,2019-12-31T00:00:00,996794422.31,388880204.53,26819204.79,-0.642782981680332,86257169.16,0.0136315909596996,24590639.25,0.288149321689909,246481891.98,24174829.53,0.532080219766305,18124808.24,0.0526569247794661,750312530.33,0.126270181571636,0.138364,0.176831,0.02125986,0.2472745498,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-23T18:45:36
600745,016015,10000552,闻泰科技,通讯行业,shzb,001,001,2,2020-12-22T00:00:00,2019-12-31T00:00:00,65131751909.22,5118469344.02,7714232823.43,3.05328472298811,14021952661.85,1.90208721902067,5677778983.12,2.49346483305304,43709792447.21,15828862496.69,1.64633011879273,436645219.61,-0.421978032326893,21421959462.01,4.74170627628985,2.844352,2.308528,0.00992102,0.6710980615,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-21T17:25:59
003030,016012,80468271,祖名股份,食品饮料,zxb,001,001,2,2020-12-22T00:00:00,2019-12-31T00:00:00,1023284456.96,656451865.96,119548778.19,0.0564294266978838,104053821.76,-0.0338801317249418,64334937.15,-0.137382991464623,518982449.8,63751172.91,-0.217388245260827,2116370.85,-0.388760850243635,504302007.16,0.190810083776038,0.005056,-0.127235,0.00891177,0.5071731973,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-22T07:01:48
300922,016018,80390793,天秦装备,塑胶制品,cyb,001,001,2,2020-12-22T00:00:00,2019-12-31T00:00:00,412955424.54,82368939.66,158098549.49,0.129478978471228,34371169.64,-0.290027734993369,37455156.32,0.0659465447407557,48576852.82,25378202.62,-0.195874017977976,5899594.94,0.350016980260683,364378571.72,0.122485145536927,0.063235,-0.238338,0.06895016,0.1176321945,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-21T21:51:07
300928,016035,80971878,华安鑫创,汽车行业,cyb,001,001,2,2020-12-22T00:00:00,2019-12-31T00:00:00,645864245.91,10584628.16,124879691.37,-0.201578315638685,427133359.06,0.331122282657141,8501652.33,-0.566759379211737,112558490.82,88817309.45,0.996746465204705,-,-,533305755.09,0.122787642704203,0.190872,0.670945,0.05173617,0.1742757732,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-22T09:35:22
003033,016043,80507564,征和工业,机械行业,zxb,001,001,2,2020-12-22T00:00:00,2019-12-31T00:00:00,597886512.86,187059883.59,86276496.28,0.654140821385059,120741546.92,0.131898127101498,118708875.09,-0.0140182247804261,217490318.78,65288882.76,0.137246050751581,20380072.96,0.0148371559139344,380396194.08,0.233403561789969,0.13227,-0.009745,0.0207311,0.3637652198,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-22T09:31:21
300613,016022,80350175,富瀚微,电子元件,cyb,001,001,2,2020-12-21T00:00:00,2019-12-31T00:00:00,1280431801.33,176434719.7,591475321.9,0.531478523205332,161535268.99,0.302737230691234,110347681.41,1.04730680432624,143017954.04,28532562.72,-0.0858191090388816,62581871.21,5.70484224945891,1137413847.29,0.0990763947700114,0.075954,-0.078265,0.08145765,0.1116950968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-21T20:17:04
605155,016040,80994747,西大门,材料行业,shzb,001,001,2,2020-12-21T00:00:00,2019-12-31T00:00:00,549490811.14,203632482.31,133854621.69,0.311348105141233,29027655.24,-0.0972083399362628,98370542.33,0.14304327485575,53519023.79,25541760.32,0.043026318256835,13530631.43,0.100676458255382,495971787.35,0.175328512000492,0.16576,0.083976,0.05328831,0.0973974864,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-21T06:52:18
003031,016022,80994472,中瓷电子,电子元件,zxb,001,001,2,2020-12-21T00:00:00,2019-12-31T00:00:00,820173166.51,247125885.13,48358007.65,-0.752294255462622,105558143.78,-0.0138891933548125,178478720.39,0.492066122692442,255866516.55,154865444.36,0.656208038987795,7085417.22,1.31332902046671,564306649.96,0.156625135030683,0.20447,0.325388,0.02122422,0.3119664566,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-21T06:55:46
002331,016057,80031883,皖通科技,软件服务,zxb,001,001,2,2020-12-19T00:00:00,2019-12-31T00:00:00,3228605273.87,364096120.34,929926269.6,0.0497471018197133,567790185.7,0.291045941996706,522442301.26,0.201440246344519,966673952.89,539863482.15,0.15195008692342,113029255.35,-0.0932226579985356,2261931320.98,0.0789479876109678,0.138025,0.305256,0.02345355,0.2994091476,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-18T17:16:58
688560,016018,80553688,明冠新材,塑胶制品,,001,001,2,2020-12-18T00:00:00,2019-12-31T00:00:00,1055564846.36,142576171.94,106027803.77,-0.0609527699216676,354801773.35,0.0130635212419582,93546298.91,-0.0849053086910868,408325843.58,242516050.62,0.005690144350667,392028.69,-,647239002.78,0.193762858224499,0.070795,-0.079504,0.02349448,0.3868316049,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-17T19:26:49
688658,016024,80300453,悦康药业,医药制造,,001,001,2,2020-12-18T00:00:00,2019-12-31T00:00:00,3467225154.74,1242555048.92,394748388.05,0.308705338516049,716983053.21,0.11207232946272,556680049.79,-0.204803009338217,2342474094.76,590706181.27,-0.226467093592444,41475747.36,-0.237585231331863,1124751059.98,0.334608276185832,0.014293,-0.090516,0.00853905,0.6756048397,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-17T19:28:20
688679,016048,80457416,通源环境,环保工程,,001,001,2,2020-12-18T00:00:00,2019-12-31T00:00:00,1315596935.77,69788551.74,348194115.47,1.3662899809124,376160289.85,-0.00607747429810016,115010497.08,0.0865762236926264,660797813.95,282990810.53,0.230899190030145,51456649.67,2.16617840198527,654799121.82,0.353420571616493,0.324099,0.29627,0.01691677,0.5022798366,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-17T19:24:20
300918,016010,80951389,南山智尚,纺织服装,cyb,001,001,2,2020-12-17T00:00:00,2019-12-31T00:00:00,2029905723.0,402279216.15,424924472.3,0.0135507703473962,230242867.45,-0.278480912564894,646774199.84,-0.112652041508682,976483491.35,210679091.63,0.411021219834903,82305628.89,-0.298179305583784,1053422231.65,0.129649034039469,-0.101711,-0.264267,0.01456172,0.4810486912,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-16T20:59:54
300919,016040,81046883,中伟股份,材料行业,cyb,001,001,2,2020-12-17T00:00:00,2019-12-31T00:00:00,6163789632.3,1701792754.7,950633486.34,0.918433678027523,810691033.45,0.759977247027351,1039919753.96,0.748949660021018,4049639671.7,837267976.69,0.632906631042385,3700550.88,-0.871511215269664,2114149960.6,3.31424299054594,0.509404,0.126919,0.01168579,0.6570048482,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-16T21:03:25
300917,016017,80995330,特发服务,房地产,cyb,001,001,2,2020-12-16T00:00:00,2019-12-31T00:00:00,484611735.47,7813887.14,179135841.16,0.515039545234685,205440623.29,0.354360445261533,3051679.69,0.313192400060873,217256873.96,57228409.38,0.230976340390134,10162124.65,0.557251334258935,267354861.51,0.400494440560906,0.325308,0.243176,0.01910748,0.4483112109,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-15T21:11:12
605377,016025,80406509,华旺科技,造纸印刷,shzb,001,001,2,2020-12-16T00:00:00,2019-12-31T00:00:00,1967653210.37,301931332.31,215506807.88,0.792390224499285,151775981.35,-0.28508697349925,358016503.26,-0.0466360117294205,882248564.09,257258612.44,0.115134678085702,32240475.79,10.4003174524304,1085404646.28,0.198729360282361,0.154202,0.103761,0.01680203,0.4483760448,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-16T06:59:27
605277,016007,80994787,新亚电子,电力行业,shzb,001,001,2,2020-12-15T00:00:00,2019-12-31T00:00:00,563537048.79,52004685.35,70938536.22,0.108013858959079,251348051.9,0.0517462167163162,94289235.07,0.094954311992961,189121529.03,43976219.31,0.200906945055811,2310322.14,0.0201890533549257,374415519.76,0.308595282848007,0.176289,-0.019895,0.02663716,0.3355973302,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-15T07:30:40
688668,016022,80994759,鼎通科技,电子元件,,001,001,2,2020-12-15T00:00:00,2019-12-31T00:00:00,376968032.44,96961532.06,47691798.33,16.9866883875617,74235893.83,-0.117662379625582,62101004.18,0.096458149549644,93985171.71,38642945.87,-0.101541289372264,704796.29,1.0005987351199,282982860.73,0.35375712644037,0.283286,0.109403,0.03248256,0.2493186786,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-14T19:16:46
605179,016012,80300468,一鸣食品,食品饮料,shzb,001,001,2,2020-12-15T00:00:00,2019-12-31T00:00:00,1390618711.43,479097142.71,287832012.28,-0.0659585835085187,37302689.14,-0.0831749252873258,59601198.76,0.227981583084513,729391693.34,176697912.98,0.179426022996864,220864640.47,0.126457557269188,661227018.09,0.356392482557331,0.368923,0.380483,0.00794646,0.5245087581,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-15T07:00:43
003028,016022,81016892,振邦智能,电子元件,zxb,001,001,2,2020-12-14T00:00:00,2019-12-31T00:00:00,586943224.02,43152352.16,180994628.56,0.489933563625216,175432030.99,0.291924143690185,101913893.73,-0.119488871892827,191207749.25,97498789.32,0.828706975998387,3359208.03,-0.558684136817696,395735474.77,0.157515569933309,0.225466,0.394949,0.02953675,0.325768731,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-14T07:01:05
003029,016057,80995108,吉大正元,软件服务,zxb,001,001,2,2020-12-14T00:00:00,2019-12-31T00:00:00,1054032923.64,5579346.42,602160407.25,0.0310678035040689,242451521.49,0.36690869072416,128803381.96,-0.312866143908703,360967628.48,169467222.62,0.153578503973008,112879861.63,-0.301708748396018,693065295.16,0.0631446283615541,0.020606,-0.052206,0.02788233,0.3424633333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-14T07:05:05
600738,016036,10000545,兰州民百,商业百货,shzb,001,001,2,2020-12-12T00:00:00,2019-12-31T00:00:00,3719286272.75,273732342.69,837518708.28,-0.611454204684079,816073.0,-0.683987102111506,1478841166.96,-0.131687809469704,2121178871.33,248125995.38,0.870364245613181,206636866.42,-0.750878386430156,1598107401.42,-0.471748964502803,-0.350243,-0.214039,0.01436687,0.5703187966,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-11T18:11:00
603536,016012,80329960,惠发食品,食品饮料,shzb,001,001,2,2020-12-10T00:00:00,2019-12-31T00:00:00,1224595750.42,453990595.0,216352248.93,0.139802178582373,166945758.37,0.0181637035178852,158452938.64,0.0593939008281255,575036069.9,113022710.29,0.708565879875804,4263801.68,-0.329515719559718,649559680.52,-0.0142192392680572,0.059814,0.158056,0.01123218,0.4695721586,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-09T15:49:19
688608,016022,81048463,恒玄科技,电子元件,,001,001,2,2020-12-09T00:00:00,2019-12-31T00:00:00,630859851.48,7302555.71,418321378.92,5.191283094967,10217604.01,-0.582336493785201,152096395.06,0.792480044393219,108806504.56,80423917.99,-0.0805339936485237,5736614.13,13.2628815947297,522053346.92,3.57648882786171,1.924092,0.070165,0.05567802,0.1724733383,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-08T19:12:47
300923,016008,80995103,研奥股份,交运设备,cyb,001,001,2,2020-12-09T00:00:00,2019-12-31T00:00:00,718323583.9,84220976.47,21578333.23,-0.150335325136738,270285813.9,0.183087456264544,96381737.47,-0.122073290667947,168364379.66,60065011.41,-0.259403632005842,367635.18,-0.404350482541735,549959204.24,0.100740207800187,0.123106,0.202945,0.03382378,0.2343851482,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-09T07:25:40
605186,016047,80932335,健麾信息,医疗行业,shzb,001,001,2,2020-12-09T00:00:00,2019-12-31T00:00:00,482404902.24,2213987.27,148625929.2,0.11033015767683,140127701.86,0.209241618007129,37335488.17,-0.0176704504278316,131292046.61,13838698.41,1.01591779578453,27131275.04,0.0126896316529957,351112855.63,0.373878260531736,0.357391,0.315184,0.0421283,0.27216151,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-09T07:09:10
605500,016025,80995309,森林包装,造纸印刷,shzb,001,001,2,2020-12-08T00:00:00,2019-12-31T00:00:00,1505596371.34,746119949.79,37539563.13,-0.552222400469363,202961670.57,-0.0598580907703497,119536751.27,-0.12203319288054,503436468.87,111693928.52,-0.092223816355904,13285938.41,-0.214066987325036,1002159902.47,0.234459964053057,-0.039853,-0.334316,0.01106971,0.3343767815,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-08T07:31:32
003026,016022,80380768,中晶科技,电子元件,zxb,001,001,2,2020-12-08T00:00:00,2019-12-31T00:00:00,438126861.8,123750033.47,18367134.14,-0.294767853840628,78102963.13,-0.0643080953315565,70526272.96,0.0280988869117633,82481097.43,34257630.45,0.0411617616138158,198706.37,-0.613916734437943,355645764.37,0.231678363441771,0.048535,-0.361096,0.04024268,0.1882584809,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-08T07:14:59
300920,016018,80410835,润阳科技,塑胶制品,cyb,001,001,2,2020-12-07T00:00:00,2019-12-31T00:00:00,483409264.67,86913445.92,97462670.62,7.92356159417991,81611802.66,0.122567184055697,15053535.88,-0.447294759319447,96993117.06,40928483.65,0.140714736433941,871834.85,0.313574054914994,386416147.61,0.426847173211498,0.436362,0.475564,0.03114696,0.2006438936,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-07T08:03:32
300921,016015,80994489,南凌科技,通讯行业,cyb,001,001,2,2020-12-07T00:00:00,2019-12-31T00:00:00,282515563.03,58462529.01,94434391.36,-0.130850311558974,99045450.42,0.238504875525614,7539315.87,2.51058723419568,81193323.68,46552760.82,0.011299587077173,9563548.3,-0.0781608182920979,201322239.35,0.303177303610649,0.093626,-0.218118,0.02691324,0.2873941627,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-07T07:27:01
003027,016048,80994785,同兴环保,环保工程,zxb,001,001,2,2020-12-07T00:00:00,2019-12-31T00:00:00,1107750568.15,101398780.99,78302272.64,0.886385657322314,293199213.2,0.554826334155804,210545343.59,-0.117353328438763,497074781.65,150570646.11,0.505140058081893,142492164.46,0.203343298744351,610675786.5,0.43885827296622,0.406723,0.369155,0.01942578,0.4487244655,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-06T17:54:09
688136,016024,81045727,科兴制药,医药制造,,001,001,2,2020-12-07T00:00:00,2019-12-31T00:00:00,1180011923.69,299247736.58,150958764.57,1.73628181603801,302093579.69,0.246716266420149,138244166.57,0.621537238240113,483669312.06,132920892.55,-0.018143716041042,10886403.44,0.476362832189584,696342611.63,0.408289975665178,0.381216,0.344017,0.01472099,0.4098851057,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-06T15:34:05
688571,016041,80314246,杭华股份,化工行业,,001,001,2,2020-12-04T00:00:00,2019-12-31T00:00:00,1214985661.27,148177045.0,346127079.32,0.186521842610436,260168747.08,0.0187906605796383,151388225.12,0.0529233235792078,337660055.64,253967520.83,0.119194090433794,735396.94,0.19435320965246,877325605.63,0.0718417975932164,0.088631,0.134818,0.02660521,0.2779127906,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-03T19:16:36
300913,016015,80690580,兆龙互连,通讯行业,cyb,001,001,2,2020-12-04T00:00:00,2019-12-31T00:00:00,595803582.14,112167013.61,37986030.28,-0.0917633241145479,251334316.45,0.136646219668604,100421083.17,-0.0201379126004965,243744954.44,56655372.88,0.327756114719835,3850162.92,0.330908214677459,352058627.7,0.271895496769327,0.107154,-0.067332,0.01777763,0.4091028684,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-03T20:53:38
300263,016043,80181617,隆华科技,机械行业,cyb,001,001,2,2020-12-03T00:00:00,2019-12-31T00:00:00,4683452110.43,457530934.97,519879610.75,-0.195342754119805,1026971623.91,0.163546234738962,533452799.47,-0.0707033671460902,1669298648.84,567400227.09,0.0722605461618593,275708317.88,-0.0314492729992003,3014153461.59,0.0681015386667928,0.054293,0.030244,0.0159768,0.3564248357,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-03T18:53:09
300195,016043,80167843,长荣股份,机械行业,cyb,001,001,2,2020-12-03T00:00:00,2019-12-31T00:00:00,6868932567.39,717593125.0,460918006.15,-0.448483757924455,438222180.81,0.0582811694835455,479184711.85,-0.079081964924412,3366078094.95,296907253.82,0.152644417675276,68395315.25,0.730171414092935,3502854472.44,-0.0851360035102496,-0.111808,0.126031,0.01282426,0.4900438404,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-03T19:56:39
688678,016022,80520363,福立旺,电子元件,,001,001,2,2020-12-03T00:00:00,2019-12-31T00:00:00,816694451.49,229401905.42,101200174.26,1.49694891219519,228927965.42,0.78698820740421,82199233.64,0.276955672731033,275715108.01,123526591.52,0.669033980136184,117264.11,0.384606983058228,540979343.48,0.589782328552597,0.575481,0.548156,0.01855583,0.3375988505,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-16T19:26:38
003021,016043,80995013,兆威机电,机械行业,zxb,001,001,2,2020-12-03T00:00:00,2019-12-31T00:00:00,1182427341.28,268571059.81,155950643.44,0.941687505096994,277719399.77,0.493262801728857,184806914.03,0.662745202400059,502896270.76,214470321.8,0.575053290675304,10584824.6,-0.235068940010362,679531070.52,1.14332668767017,0.782488,0.452145,0.01873529,0.4253083916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-02T21:32:34
300220,016022,80167845,金运激光,电子元件,cyb,001,001,2,2020-12-02T00:00:00,2019-12-31T00:00:00,422339206.08,85149435.11,92492996.83,0.15587363124996,35125902.93,0.49599514103047,79876131.09,-0.073574221718231,126641648.81,36070734.52,0.3482591142601,18238993.09,-0.248427881355268,295697557.27,0.147732350531279,0.076963,0.125811,0.02029845,0.2998576665,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-02T20:32:03
688590,016057,80009638,新致软件,软件服务,,001,001,2,2020-12-01T00:00:00,2019-12-31T00:00:00,1350891765.61,91293336.32,306283609.17,0.155148904220994,624721677.8,0.343837755132417,153828925.21,0.0258986536067954,663947380.56,12954553.76,0.364639713720138,8236235.79,-0.235185190044846,686944385.05,0.129581548864584,0.176326,0.228944,0.01761674,0.4914882135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-30T20:08:08
000584,016043,10000921,哈工智能,机械行业,szzb,001,001,2,2020-12-01T00:00:00,2019-12-31T00:00:00,4534081049.86,104653119.88,277988086.04,-0.574998999577006,588458852.32,0.754444304924319,1218842840.89,0.180834450331885,2668231556.51,629000145.0,0.364399543687667,349845229.46,-0.154131893013797,1865849493.35,0.0373897518305839,0.008738,-0.010375,0.01111338,0.5884834274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-30T20:46:37
003023,016019,80012732,彩虹集团,家电行业,zxb,001,001,2,2020-12-01T00:00:00,2019-12-31T00:00:00,1305495142.9,263966628.02,295989269.06,-0.216298426810366,120408442.13,-0.180104807567716,474881631.59,0.235392782472875,512447841.19,89469992.92,0.118592295231054,239945334.0,-0.0844419010147355,793047301.71,0.0759773107372456,-0.012273,-0.123523,0.01806639,0.3925314039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-01T07:52:51
003025,016043,80439292,思进智能,机械行业,zxb,001,001,2,2020-12-01T00:00:00,2019-12-31T00:00:00,508398635.66,118270916.83,79317050.27,-0.310199885175527,38459079.12,0.134290068943123,145396312.69,-0.00796167929516289,117186035.19,51535346.71,-0.165398869059058,16553208.34,-0.507115288882698,391212600.47,0.147823271192156,0.047491,-0.18913,0.03269699,0.2305002944,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-01T07:52:51
605299,016060,80496722,舒华体育,文教休闲,shzb,001,001,2,2020-12-01T00:00:00,2019-12-31T00:00:00,1595250093.85,677596611.4,150806410.19,-0.0291468959663883,305897966.9,0.293289245357017,202055737.69,0.123487117294494,718176029.03,152162281.92,0.280325440329563,85837746.52,0.50414424408169,877074064.82,0.110706653329034,0.094707,0.075782,0.0119957,0.4501965126,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-12-01T07:27:51
300912,016048,80746567,凯龙高科,环保工程,cyb,001,001,2,2020-11-30T00:00:00,2019-12-31T00:00:00,1409040968.31,346024160.95,51909634.13,0.983217389186883,452220431.5,0.298618743708987,200486572.53,0.283619504015237,736948975.65,248909744.75,-0.0345341420094513,2244076.53,-0.662063923952543,672091992.66,0.100207696262108,0.162878,0.226599,0.01365939,0.5230145838,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-11-29T17:32:59
